pm2.5,pm10,time,temperature,humidity
76.1,128.5,2019-10-19 09:28:58.382170,23.889143205920504,52.370489051651795
76.5,129.3,2019-10-19 09:28:59.324375,23.87579156176089,52.37964446478981
76.7,130.1,2019-10-19 09:29:00.582437,23.86243991760128,52.431525139238566
77.1,130.7,2019-10-19 09:29:01.529794,23.86243991760128,52.45441367208362
77.1,129.5,2019-10-19 09:29:02.472082,23.833066300450138,52.43915465018692
77.4,129.1,2019-10-19 09:29:03.404038,23.833066300450138,52.48187991149767
77.7,129.7,2019-10-19 09:29:04.336044,23.819714656290532,52.49103532463569
77.7,129.9,2019-10-19 09:29:05.588995,23.806363012130927,52.52307927061875
78.0,131.6,2019-10-19 09:29:06.531273,23.79034103913939,52.54139009689479
78.2,130.7,2019-10-19 09:29:07.478649,23.763637750820173,52.59479667353322
78.2,132.3,2019-10-19 09:29:08.415822,23.776989394979786,52.62836652170596
78.7,133.2,2019-10-19 09:29:09.358138,23.763637750820173,52.605477988860905
78.6,134.0,2019-10-19 09:29:10.295363,23.720912489509416,52.66498817425804
78.6,134.0,2019-10-19 09:29:11.537915,23.720912489509416,52.67719539177538
78.9,134.1,2019-10-19 09:29:12.485443,23.707560845349818,52.695506218051435
78.7,134.0,2019-10-19 09:29:13.426433,23.69153887235828,52.7367055771725
79.2,133.9,2019-10-19 09:29:14.363636,23.662165255207142,52.74586099031053
79.3,134.1,2019-10-19 09:29:15.311072,23.675516899366755,52.802319371328295
79.3,134.9,2019-10-19 09:29:16.553626,23.64881361104753,52.806897077897304
79.1,134.0,2019-10-19 09:29:17.490785,23.63546196688793,52.805371175707634
79.3,135.1,2019-10-19 09:29:18.434181,23.60608834973678,52.825207904173354
79.2,135.2,2019-10-19 09:29:19.393031,23.592736705577174,52.901503013656814
79.3,134.7,2019-10-19 09:29:20.335334,23.57671473258565,52.919813839932864
78.8,132.7,2019-10-19 09:29:21.282790,23.563363088426037,52.96101319905394
78.4,133.2,2019-10-19 09:29:22.530570,23.55001144426641,53.02662699320975
78.2,132.9,2019-10-19 09:29:23.477043,23.55001144426641,53.04798962386512
78.5,132.8,2019-10-19 09:29:24.419377,23.536659800106825,53.09987029831388
78.5,131.5,2019-10-19 09:29:25.362538,23.520637827115284,53.15327687495232
78.4,131.3,2019-10-19 09:29:26.294648,23.480582894636456,53.212787060349434
78.1,130.5,2019-10-19 09:29:27.547621,23.46456092164492,53.23262378881513
77.8,129.2,2019-10-19 09:29:28.494379,23.46456092164492,53.29976348516061
77.9,130.2,2019-10-19 09:29:29.431623,23.45120927748532,53.33180743114367
78.4,131.0,2019-10-19 09:29:30.379043,23.45120927748532,53.35164415960936
78.3,130.7,2019-10-19 09:29:31.321621,23.42450598916609,53.405050736247816
78.5,132.5,2019-10-19 09:29:32.274153,23.39513237201496,53.44319829098955
78.5,132.4,2019-10-19 09:29:33.537312,23.381780727855343,53.44167238879989
78.7,133.2,2019-10-19 09:29:34.483063,23.36842908369573,53.539330128938744
78.4,132.0,2019-10-19 09:29:35.423304,23.352407110704213,53.54695963988709
78.5,131.1,2019-10-19 09:29:36.365558,23.339055466544593,53.579003585870154
79.1,133.8,2019-10-19 09:29:37.307918,23.32570382238498,53.62020294499123
79.2,131.8,2019-10-19 09:29:38.255366,23.30968184939345,53.69344625009537
79.0,132.6,2019-10-19 09:29:39.518651,23.29633020523385,53.75906004425117
79.3,132.7,2019-10-19 09:29:40.455958,23.26962691691463,53.77584496833754
79.3,132.8,2019-10-19 09:29:41.398182,23.282978561074227,53.82314793621729
79.4,132.8,2019-10-19 09:29:42.330247,23.26962691691463,53.8735027084764
79.7,132.9,2019-10-19 09:29:43.267336,23.253604943923094,53.97268635080491
79.7,132.2,2019-10-19 09:29:44.529353,23.226901655603882,54.033722438391706
79.6,130.7,2019-10-19 09:29:45.471617,23.21355001144427,54.07797360189212
79.7,130.1,2019-10-19 09:29:46.403581,23.21355001144427,54.110017547875174
79.3,129.4,2019-10-19 09:29:47.340668,23.18417639429313,54.171053635461966
79.2,129.1,2019-10-19 09:29:48.288064,23.18417639429313,54.23514152742809
79.4,129.6,2019-10-19 09:29:49.234057,23.15747310597391,54.285496299687175
79.4,130.0,2019-10-19 09:29:50.502327,23.15747310597391,54.34348058289464
79.8,130.4,2019-10-19 09:29:51.434495,23.12809948882277,54.34958419165331
80.1,129.7,2019-10-19 09:29:52.366528,23.114747844663164,54.38162813763638
80.4,129.8,2019-10-19 09:29:53.305533,23.09872587167164,54.42130159456779
79.9,128.5,2019-10-19 09:29:54.252875,23.069352254520478,54.43961242084382
79.6,128.9,2019-10-19 09:29:55.510926,23.05600061036089,54.48233768215457
79.5,128.0,2019-10-19 09:29:56.453437,23.05600061036089,54.514381628137635
79.7,129.3,2019-10-19 09:29:57.395548,23.026626993209728,54.52201113908598
79.5,132.2,2019-10-19 09:29:58.337844,23.026626993209728,54.596780346379795
79.2,131.6,2019-10-19 09:29:59.284350,22.983901731898985,54.590676737621116
79.2,133.2,2019-10-19 09:30:00.231857,22.970550087739372,54.66544594491494
79.2,133.8,2019-10-19 09:30:01.484810,22.983901731898985,54.66849774929428
79.2,132.0,2019-10-19 09:30:02.432336,22.970550087739372,54.720378423743036
78.9,131.8,2019-10-19 09:30:03.369500,22.95719844357977,54.752422369726105
78.7,130.6,2019-10-19 09:30:04.315880,22.94384679942016,54.805828946364535
78.6,130.3,2019-10-19 09:30:05.259841,22.927824826428623,54.83787289234761
78.4,131.1,2019-10-19 09:30:06.507432,22.90112153810941,54.876020447089346
77.9,128.7,2019-10-19 09:30:07.454910,22.91447318226902,54.95384145876249
77.8,128.6,2019-10-19 09:30:08.402365,22.887769893949795,54.99504081788357
77.7,128.0,2019-10-19 09:30:09.350456,22.858396276798658,55.043869687953006
77.3,126.6,2019-10-19 09:30:10.298006,22.829022659647517,55.049973296711684
77.0,126.3,2019-10-19 09:30:11.235097,22.845044632639045,55.10948348210879
76.5,126.6,2019-10-19 09:30:12.477709,22.802319371328288,55.16899366750592
76.3,126.7,2019-10-19 09:30:13.425210,22.829022659647517,55.21782253757534
75.8,126.5,2019-10-19 09:30:14.376495,22.802319371328288,55.288014038300155
75.6,126.5,2019-10-19 09:30:15.329084,22.77294575417716,55.32768749523157
75.3,126.0,2019-10-19 09:30:16.266247,22.77294575417716,55.39330128938735
75.8,127.3,2019-10-19 09:30:17.203364,22.759594110017552,55.44823376821547
75.6,126.5,2019-10-19 09:30:18.441028,22.732890821698327,55.475700007629506
75.6,125.6,2019-10-19 09:30:19.379289,22.703517204547186,55.53826199740597
75.8,125.7,2019-10-19 09:30:20.326785,22.703517204547186,55.54894331273366
75.6,126.4,2019-10-19 09:30:21.274176,22.703517204547186,55.603875791561755
75.6,126.7,2019-10-19 09:30:22.211336,22.67681391622797,55.677119096665905
75.2,126.8,2019-10-19 09:30:23.448802,22.647440299076834,55.727473868924996
75.7,128.1,2019-10-19 09:30:24.394902,22.67681391622797,55.76409552147707
76.2,127.8,2019-10-19 09:30:25.342277,22.618066681925683,55.799191271839476
76.4,128.7,2019-10-19 09:30:26.284509,22.63408865491722,55.84496833752957
76.1,127.5,2019-10-19 09:30:27.247943,22.618066681925683,55.90905622949569
76.5,126.4,2019-10-19 09:30:28.190145,22.591363393606468,55.892271305409324
76.5,126.7,2019-10-19 09:30:29.437916,22.561989776455327,55.933470664530404
76.3,125.1,2019-10-19 09:30:30.386355,22.561989776455327,56.02044708934157
75.9,125.1,2019-10-19 09:30:31.323398,22.548638132295718,56.11657892729075
76.0,126.0,2019-10-19 09:30:32.265719,22.53528648813611,56.12573434042878
75.9,126.2,2019-10-19 09:30:33.213164,22.505912870984968,56.18829633020523
76.1,126.0,2019-10-19 09:30:34.466084,22.505912870984968,56.23102159151598
76.4,127.6,2019-10-19 09:30:35.413516,22.492561226825362,56.27222095063706
75.9,125.1,2019-10-19 09:30:36.350594,22.463187609674225,56.322575722896154
76.0,126.1,2019-10-19 09:30:37.292816,22.463187609674225,56.38971541924162
76.3,127.5,2019-10-19 09:30:38.235214,22.447165636682683,56.40802624551765
76.4,126.3,2019-10-19 09:30:39.182640,22.420462348363472,56.50110627908751
76.6,125.9,2019-10-19 09:30:40.435573,22.39108873121233,56.55146105134661
76.9,126.2,2019-10-19 09:30:41.377723,22.39108873121233,56.620126649881755
76.7,125.3,2019-10-19 09:30:42.314886,22.40711070420386,56.69794766155489
76.4,124.4,2019-10-19 09:30:43.246975,22.37773708705272,56.70557717250324
76.5,124.0,2019-10-19 09:30:44.194408,22.36438544289311,56.769665064469365
76.3,124.5,2019-10-19 09:30:45.452426,22.33501182574197,56.79713130388342
76.6,125.1,2019-10-19 09:30:46.388390,22.348363469901585,56.862745098039206
76.3,123.8,2019-10-19 09:30:47.320462,22.33501182574197,56.91615167467765
76.6,124.2,2019-10-19 09:30:48.262720,22.308308537422747,56.945143816281366
76.7,125.6,2019-10-19 09:30:49.210172,22.29228656443123,57.00923170824751
76.7,126.9,2019-10-19 09:30:50.159098,22.29228656443123,57.064164187075605
76.7,126.9,2019-10-19 09:30:51.422178,22.265583276112,57.14656290531777
76.6,126.6,2019-10-19 09:30:52.354253,22.2522316319524,57.19081406881818
76.7,126.4,2019-10-19 09:30:53.291397,22.236209658960856,57.21828030823225
76.1,125.3,2019-10-19 09:30:54.223529,22.222858014801243,57.270160982681006
75.7,124.1,2019-10-19 09:30:55.178320,22.196154726482035,57.33424887464714
75.7,124.7,2019-10-19 09:30:56.436259,22.196154726482035,57.36629282063021
76.1,125.6,2019-10-19 09:30:57.372134,22.180132753490497,57.451743343251714
75.7,124.1,2019-10-19 09:30:58.309251,22.1667811093309,57.503624017700474
75.4,123.6,2019-10-19 09:30:59.246466,22.15342946517129,57.5570305943389
75.1,122.6,2019-10-19 09:31:00.183653,22.137407492179747,57.531090257114535
75.2,121.8,2019-10-19 09:31:01.441483,22.110704203860536,57.570763714045924
75.0,122.5,2019-10-19 09:31:02.387386,22.097352559700926,57.61348897535668
75.0,123.2,2019-10-19 09:31:03.324466,22.097352559700926,57.593652246890976
75.0,123.9,2019-10-19 09:31:04.266729,22.067978942549786,57.58602273594263
74.9,122.8,2019-10-19 09:31:05.203918,22.054627298390173,57.5524528877699
75.5,124.2,2019-10-19 09:31:06.146085,22.067978942549786,57.531090257114535
75.4,124.1,2019-10-19 09:31:07.398914,22.054627298390173,57.561608300907906
75.1,123.7,2019-10-19 09:31:08.357786,22.025253681239036,57.56771190966659
75.2,125.1,2019-10-19 09:31:09.305194,22.011902037079423,57.55397878995957
75.0,125.0,2019-10-19 09:31:10.252677,22.025253681239036,57.53566796368353
74.7,124.1,2019-10-19 09:31:11.194808,22.011902037079423,57.53414206149387
74.8,124.4,2019-10-19 09:31:12.126927,21.95582513160905,57.425803006027316
75.2,125.0,2019-10-19 09:31:13.381190,21.95582513160905,57.39223315785458
74.9,125.0,2019-10-19 09:31:14.328613,21.94247348744945,57.38002594033723
75.1,124.6,2019-10-19 09:31:15.271091,21.929121843289852,57.33272297245747
74.9,124.7,2019-10-19 09:31:16.213272,21.899748226138698,57.27321278706036
75.1,127.2,2019-10-19 09:31:17.155518,21.929121843289852,57.25642786297399
74.8,127.2,2019-10-19 09:31:18.398105,21.886396581979103,57.32509346150911
74.5,126.1,2019-10-19 09:31:19.349921,21.85435263599604,57.343404287785155
74.4,124.7,2019-10-19 09:31:20.297377,21.85435263599604,57.32051575494011
74.3,123.6,2019-10-19 09:31:21.243996,21.827649347676807,57.37087052719921
74.1,123.2,2019-10-19 09:31:22.186274,21.811627374685287,57.38002594033723
74.0,124.1,2019-10-19 09:31:23.118372,21.827649347676807,57.40596627756161
74.0,125.8,2019-10-19 09:31:24.366090,21.784924086366054,57.48531319142442
74.2,126.7,2019-10-19 09:31:25.313608,21.784924086366054,57.517357137407494
73.7,125.0,2019-10-19 09:31:26.256002,21.784924086366054,57.604333562218656
73.2,124.8,2019-10-19 09:31:27.208557,21.755550469214924,57.67757686732282
73.2,123.7,2019-10-19 09:31:28.150840,21.77157244220645,57.746242465857925
73.3,123.0,2019-10-19 09:31:29.403713,21.742198825055308,57.851529716945144
73.0,122.7,2019-10-19 09:31:30.355309,21.699473563744558,57.90035858701457
73.5,125.0,2019-10-19 09:31:31.292565,21.699473563744558,57.94308384832532
73.8,124.9,2019-10-19 09:31:32.229780,21.672770275425357,58.00564583810178
73.7,122.8,2019-10-19 09:31:33.172152,21.686121919584952,58.00717174029146
73.1,121.1,2019-10-19 09:31:34.109308,21.686121919584952,58.037689784084854
73.1,121.9,2019-10-19 09:31:35.362061,21.6433966582742,58.120088502327
72.5,120.4,2019-10-19 09:31:36.299242,21.672770275425357,58.12466620889601
72.1,119.0,2019-10-19 09:31:37.236191,21.616693369954987,58.14755474174107
71.8,117.6,2019-10-19 09:31:38.169181,21.616693369954987,58.170443274586106
71.4,117.0,2019-10-19 09:31:39.121761,21.60067139696345,58.188754100862134
71.4,116.8,2019-10-19 09:31:40.369555,21.60067139696345,58.234531166552216
71.3,118.3,2019-10-19 09:31:41.306745,21.573968108644237,58.281834134431975
71.3,118.5,2019-10-19 09:31:42.243785,21.560616464484625,58.31235217822538
71.2,118.8,2019-10-19 09:31:43.177029,21.560616464484625,58.36728465705348
71.6,119.7,2019-10-19 09:31:44.124620,21.531242847333488,58.37338826581216
71.2,118.4,2019-10-19 09:31:45.377582,21.531242847333488,58.492408636606385
71.4,119.6,2019-10-19 09:31:46.324028,21.517891203173875,58.51377126726178
70.9,116.9,2019-10-19 09:31:47.266258,21.517891203173875,58.53665980010681
70.9,118.3,2019-10-19 09:31:48.208473,21.488517586022734,58.50919356069276
71.0,118.2,2019-10-19 09:31:49.155911,21.47516594186313,58.51834897383078
70.7,119.4,2019-10-19 09:31:50.108282,21.461814297703512,58.547341115434506
70.4,119.7,2019-10-19 09:31:51.361223,21.461814297703512,58.57022964827954
70.5,119.8,2019-10-19 09:31:52.298392,21.43244068055237,58.587014572365895
70.3,119.3,2019-10-19 09:31:53.235542,21.43244068055237,58.632791638056
70.4,118.8,2019-10-19 09:31:54.177874,21.43244068055237,58.66178377965972
70.2,117.9,2019-10-19 09:31:55.125343,21.389715419241625,58.666361486228716
70.3,118.4,2019-10-19 09:31:56.077981,21.37636377508201,58.67551689936675
70.3,118.1,2019-10-19 09:31:57.320641,21.389715419241625,58.73350118257419
70.1,119.2,2019-10-19 09:31:58.262897,21.363012130922414,58.72892347600519
70.1,119.6,2019-10-19 09:31:59.200173,21.3496604867628,58.75791561760891
70.2,119.7,2019-10-19 09:32:00.152696,21.3496604867628,58.77012283512626
69.3,116.3,2019-10-19 09:32:01.100182,21.333638513771266,58.81132219424735
69.0,115.9,2019-10-19 09:32:02.353104,21.30693522545205,58.81742580300602
69.1,117.0,2019-10-19 09:32:03.299325,21.320286869611664,58.84336614023041
69.3,117.6,2019-10-19 09:32:04.236590,21.30693522545205,58.86167696650645
69.1,116.4,2019-10-19 09:32:05.184080,21.277561608300914,58.87693598840314
69.0,117.7,2019-10-19 09:32:06.121342,21.277561608300914,58.94407568474861
69.0,117.7,2019-10-19 09:32:07.058605,21.248187991149766,58.939497978179595
69.2,117.7,2019-10-19 09:32:08.306411,21.234836346990164,58.98069733730068
69.2,117.5,2019-10-19 09:32:09.248742,21.234836346990164,58.991378652628356
69.4,117.7,2019-10-19 09:32:10.201276,21.218814373998626,58.98985275043869
69.6,116.7,2019-10-19 09:32:11.143526,21.192111085679414,58.96391241321431
69.8,116.8,2019-10-19 09:32:12.076645,21.192111085679414,59.01884489204242
69.6,116.2,2019-10-19 09:32:13.334517,21.1787594415198,59.10124361028458
69.8,115.3,2019-10-19 09:32:14.276889,21.1787594415198,59.12260624093996
69.9,117.1,2019-10-19 09:32:15.224267,21.1787594415198,59.20195315480278
69.3,114.8,2019-10-19 09:32:16.171755,21.162737468528267,59.25230792706189
69.2,115.3,2019-10-19 09:32:17.108921,21.13603418020905,59.279774166475924
69.2,113.9,2019-10-19 09:32:18.046073,21.149385824368665,59.32860303654536
69.1,113.4,2019-10-19 09:32:19.291738,21.13603418020905,59.38048371099413
69.3,112.4,2019-10-19 09:32:20.239191,21.106660563057915,59.38506141756314
69.5,112.4,2019-10-19 09:32:21.181603,21.106660563057915,59.40642404821851
69.4,112.2,2019-10-19 09:32:22.123858,21.079957274738693,59.412527656977176
69.8,112.2,2019-10-19 09:32:23.060993,21.063935301747165,59.43083848325322
69.8,111.1,2019-10-19 09:32:24.309428,21.079957274738693,59.49034866865034
69.7,111.8,2019-10-19 09:32:25.259414,21.05058365758755,59.42931258106356
69.8,113.0,2019-10-19 09:32:26.201709,21.079957274738693,59.412527656977176
70.2,113.9,2019-10-19 09:32:27.154262,21.02388036926833,59.412527656977176
70.7,113.7,2019-10-19 09:32:28.091459,21.037232013427943,59.50408178835736
70.6,113.6,2019-10-19 09:32:29.033826,21.02388036926833,59.51323720149538
70.6,114.2,2019-10-19 09:32:30.286746,21.007858396276802,59.53154802777143
71.1,115.8,2019-10-19 09:32:31.223971,21.007858396276802,59.54375524528878
71.1,116.0,2019-10-19 09:32:32.161227,21.007858396276802,59.641412985427635
71.0,115.6,2019-10-19 09:32:33.113754,20.981155107957576,59.691767757686726
70.9,117.0,2019-10-19 09:32:34.061169,20.95178149080645,59.72838941023881
71.5,117.0,2019-10-19 09:32:36.259037,20.967803463797964,59.7833218890669
71.9,117.8,2019-10-19 09:32:37.201312,20.95178149080645,59.78179598687724
71.9,119.8,2019-10-19 09:32:38.148711,20.93842984664683,59.81841763942931
72.3,119.0,2019-10-19 09:32:39.101342,20.93842984664683,59.87029831387808
72.3,120.0,2019-10-19 09:32:40.048743,20.895704585336077,59.92523079270619
72.2,122.2,2019-10-19 09:32:42.228705,20.909056229495693,59.938963912413215
72.5,122.1,2019-10-19 09:32:43.165875,20.895704585336077,59.9847409781033
72.3,122.2,2019-10-19 09:32:44.108249,20.909056229495693,60.05188067444879
72.4,121.3,2019-10-19 09:32:45.050612,20.882352941176464,60.07629510948348
72.9,122.4,2019-10-19 09:32:46.009440,20.882352941176464,60.12970168612192
73.5,122.6,2019-10-19 09:32:47.252007,20.869001297016865,60.1358052948806
73.9,123.0,2019-10-19 09:32:48.189138,20.852979324025327,60.17547875181201
74.4,123.5,2019-10-19 09:32:49.131589,20.852979324025327,60.204470893415724
74.7,125.7,2019-10-19 09:32:50.073905,20.839627679865714,60.25329976348514
75.2,128.7,2019-10-19 09:32:51.018324,20.812924391546506,60.33112077515831
75.4,129.0,2019-10-19 09:32:52.255799,20.812924391546506,60.3814755474174
75.6,129.4,2019-10-19 09:32:53.196938,20.796902418554964,60.44098573281453
75.7,129.9,2019-10-19 09:32:54.140446,20.796902418554964,60.50202182040132
76.0,130.3,2019-10-19 09:32:55.082876,20.796902418554964,60.53253986419471
76.1,129.5,2019-10-19 09:32:56.035588,20.78355077439537,60.57068741893645
76.0,128.2,2019-10-19 09:32:58.220702,20.75684748607614,60.60730907148852
76.2,128.8,2019-10-19 09:32:59.163011,20.770199130235753,60.63935301747158
76.3,128.7,2019-10-19 09:33:00.110543,20.75684748607614,60.70191500724803
76.5,127.8,2019-10-19 09:33:01.056013,20.740825513084616,60.697337300679024
76.5,127.4,2019-10-19 09:33:02.008644,20.740825513084616,60.77973601892118
76.7,127.2,2019-10-19 09:33:03.251377,20.727473868925003,60.77668421454185
76.9,125.6,2019-10-19 09:33:04.192636,20.71412222476539,60.79499504081788
76.7,125.1,2019-10-19 09:33:05.145229,20.71412222476539,60.86671244373235
76.8,124.8,2019-10-19 09:33:06.087561,20.700770580605774,60.875867856870364
76.5,124.4,2019-10-19 09:33:07.024788,20.700770580605774,60.91706721599145
76.1,123.1,2019-10-19 09:33:09.235470,20.67139696345464,60.96284428168154
76.2,122.6,2019-10-19 09:33:10.188075,20.684748607614257,60.9948882276646
75.9,123.0,2019-10-19 09:33:11.120238,20.67139696345464,60.99183642328526
76.1,120.5,2019-10-19 09:33:12.052348,20.65537499046312,61.051346608682394
75.9,121.2,2019-10-19 09:33:13.002802,20.65537499046312,61.03150988021668
75.6,120.3,2019-10-19 09:33:15.198140,20.626001373311965,61.097123674372476
75.3,118.9,2019-10-19 09:33:16.143355,20.65537499046312,61.11390859845884
75.1,118.4,2019-10-19 09:33:17.080493,20.639353017471574,61.13221942473488
74.9,119.1,2019-10-19 09:33:18.012541,20.58327611200121,61.17341878385597
74.9,118.2,2019-10-19 09:33:20.202588,20.626001373311965,61.22072175173572
75.0,117.4,2019-10-19 09:33:21.154072,20.599298084992753,61.246662088960115
74.8,118.1,2019-10-19 09:33:22.091273,20.626001373311965,61.2619211108568
74.9,117.4,2019-10-19 09:33:23.018566,20.599298084992753,61.307698176546886
75.7,118.2,2019-10-19 09:33:25.213702,20.612649729152366,61.38399328603037
75.9,119.0,2019-10-19 09:33:26.155405,20.599298084992753,61.399252307927064
75.6,119.5,2019-10-19 09:33:27.102869,20.569924467841613,61.49843595025561
75.4,121.0,2019-10-19 09:33:28.036138,20.58327611200121,61.559472037842376
75.6,122.5,2019-10-19 09:33:29.931074,20.556572823682004,61.59914549477378
75.2,123.6,2019-10-19 09:33:31.178803,20.556572823682004,61.84328984512093
75.2,123.6,2019-10-19 09:33:32.121201,20.54322117952239,62.19882505531395
75.4,124.3,2019-10-19 09:33:33.069222,20.556572823682004,62.548256656748286
75.5,124.9,2019-10-19 09:33:34.016602,20.556572823682004,62.734416723887996
75.5,126.3,2019-10-19 09:33:36.204591,20.527199206530867,62.93278400854505
75.7,126.5,2019-10-19 09:33:37.145794,20.54322117952239,63.04722667277028
75.8,128.1,2019-10-19 09:33:38.093202,20.513847562371254,63.184557869840546
75.8,129.3,2019-10-19 09:33:39.045790,20.513847562371254,63.21660181582362
75.6,128.8,2019-10-19 09:33:40.940728,20.50049591821164,63.22575722896162
75.7,130.3,2019-10-19 09:33:42.183336,20.487144274052028,63.24254215304799
75.7,129.4,2019-10-19 09:33:43.115459,20.487144274052028,63.233386739909974
76.0,129.4,2019-10-19 09:33:44.062931,20.487144274052028,63.16014343480583
76.2,130.3,2019-10-19 09:33:45.018857,20.487144274052028,63.08842603189136
76.3,132.0,2019-10-19 09:33:46.898103,20.471122301060504,62.98313878080415
76.3,132.3,2019-10-19 09:33:48.140725,20.45777065690089,62.9098954757
76.1,131.8,2019-10-19 09:33:49.088165,20.428397039749754,62.82139314869917
75.9,132.3,2019-10-19 09:33:50.040689,20.45777065690089,62.71610589761196
75.2,129.8,2019-10-19 09:33:51.910056,20.45777065690089,62.6443884946975
74.8,129.3,2019-10-19 09:33:53.143419,20.401693751430532,62.57114518959335
74.0,127.7,2019-10-19 09:33:54.090857,20.428397039749754,62.53757534142061
74.0,128.8,2019-10-19 09:33:55.038277,20.428397039749754,62.48416876478218
74.0,129.3,2019-10-19 09:33:56.922883,20.41504539559014,62.43228809033341
74.0,128.2,2019-10-19 09:33:58.170542,20.401693751430532,62.38803692683299
73.6,126.9,2019-10-19 09:33:59.116749,20.428397039749754,62.363622491798274
73.6,126.1,2019-10-19 09:34:00.064152,20.401693751430532,62.31784542610818
73.6,126.3,2019-10-19 09:34:01.006498,20.401693751430532,62.31784542610818
73.7,126.9,2019-10-19 09:34:02.881124,20.38834210727093,62.30411230640116
73.6,125.9,2019-10-19 09:34:04.140601,20.41504539559014,62.31937132829786
73.4,125.1,2019-10-19 09:34:05.088007,20.38834210727093,62.30411230640116
73.2,125.4,2019-10-19 09:34:06.032783,20.38834210727093,62.26291294728009
72.9,124.7,2019-10-19 09:34:07.922581,20.401693751430532,62.23544670786602
72.8,123.3,2019-10-19 09:34:08.870095,20.358968490119786,62.23544670786602
72.8,123.5,2019-10-19 09:34:10.133336,20.34561684596018,62.244602121004036
73.1,124.6,2019-10-19 09:34:11.070593,20.37232013427939,62.21866178377966
72.9,122.9,2019-10-19 09:34:12.007777,20.34561684596018,62.214084077210636
72.8,122.6,2019-10-19 09:34:13.897581,20.34561684596018,62.214084077210636
72.8,122.7,2019-10-19 09:34:14.850214,20.332265201800567,62.21255817502098
