pm2.5,pm10,time,temperature,humidity
60.9,89.6,2019-10-19 09:44:59.052588,25.30708781567101,50.33951323720149
60.8,89.7,2019-10-19 09:45:00.937148,25.277714198519874,50.34714274814984
60.6,89.5,2019-10-19 09:45:01.874201,25.291065842679487,50.360875867856855
60.6,89.9,2019-10-19 09:45:03.116661,25.320439459830624,50.434119172961005
60.6,89.6,2019-10-19 09:45:04.048650,25.277714198519874,50.426489662012656
60.7,87.6,2019-10-19 09:45:05.936913,25.291065842679487,50.46311131456474
60.6,86.7,2019-10-19 09:45:06.873954,25.26436255436026,50.45853360799573
60.8,86.3,2019-10-19 09:45:08.111411,25.277714198519874,50.426489662012656
60.8,85.2,2019-10-19 09:45:09.043360,25.291065842679487,50.44937819485772
61.1,83.7,2019-10-19 09:45:10.926548,25.277714198519874,50.44785229266804
61.0,83.1,2019-10-19 09:45:11.873963,25.26436255436026,50.48142214084077
61.0,83.5,2019-10-19 09:45:13.121538,25.251010910200662,50.42191195544366
61.4,84.4,2019-10-19 09:45:14.056061,25.251010910200662,50.41275654230565
61.7,83.7,2019-10-19 09:45:15.001840,25.26436255436026,50.35629816128786
62.1,84.8,2019-10-19 09:45:16.881298,25.234988937209124,50.34256504158082
62.2,84.5,2019-10-19 09:45:18.129056,25.26436255436026,50.28763256275273
62.2,84.0,2019-10-19 09:45:19.066215,25.234988937209124,50.26169222552834
62.4,84.7,2019-10-19 09:45:20.012015,25.251010910200662,50.241855497062645
62.5,83.2,2019-10-19 09:45:21.886246,25.251010910200662,50.19607843137255
62.5,82.5,2019-10-19 09:45:23.128803,25.22163729304951,50.19302662699321
62.5,82.2,2019-10-19 09:45:24.071089,25.22163729304951,50.1686121919585
62.6,81.5,2019-10-19 09:45:25.016913,25.234988937209124,50.15945677882048
62.7,81.0,2019-10-19 09:45:26.886068,25.234988937209124,50.19302662699321
62.9,80.7,2019-10-19 09:45:28.128606,25.208285648889913,50.179293507286175
63.1,81.3,2019-10-19 09:45:29.070867,25.1949340047303,50.188448920424214
63.3,81.1,2019-10-19 09:45:30.011630,25.208285648889913,50.20065613794156
63.9,83.7,2019-10-19 09:45:31.896208,25.22163729304951,50.182345311665536
64.1,83.7,2019-10-19 09:45:32.833247,25.22163729304951,50.22507057297627
64.3,84.4,2019-10-19 09:45:34.070607,25.1949340047303,50.29221026932175
64.4,86.4,2019-10-19 09:45:35.007665,25.165560387579173,50.33340962844282
64.1,86.7,2019-10-19 09:45:36.883417,25.208285648889913,50.38376440070192
63.9,85.8,2019-10-19 09:45:37.825632,25.1949340047303,50.3700312809949
64.3,87.1,2019-10-19 09:45:39.063099,25.1949340047303,50.380712596322574
64.3,87.1,2019-10-19 09:45:40.937480,25.165560387579173,50.434119172961005
64.5,87.1,2019-10-19 09:45:41.869446,25.1949340047303,50.426489662012656
64.3,86.4,2019-10-19 09:45:43.106967,25.165560387579173,50.40207522697795
64.2,86.4,2019-10-19 09:45:44.045685,25.208285648889913,50.45242999923706
63.9,84.8,2019-10-19 09:45:45.940589,25.17891203173876,50.434119172961005
63.8,85.6,2019-10-19 09:45:46.886486,25.165560387579173,50.41123064011597
63.8,86.7,2019-10-19 09:45:47.823589,25.17891203173876,50.41275654230565
63.6,86.8,2019-10-19 09:45:49.071358,25.165560387579173,50.444800488288706
63.4,86.4,2019-10-19 09:45:50.003428,25.17891203173876,50.42496375982299
63.1,87.0,2019-10-19 09:45:51.881460,25.17891203173876,50.42496375982299
63.0,87.3,2019-10-19 09:45:52.818488,25.152208743419557,50.443274586099044
63.1,87.4,2019-10-19 09:45:54.066171,25.152208743419557,50.49973296711681
62.9,88.2,2019-10-19 09:45:55.018700,25.165560387579173,50.49973296711681
62.9,88.1,2019-10-19 09:45:56.902366,25.152208743419557,50.53482871747921
62.8,88.4,2019-10-19 09:45:57.839402,25.13885709925993,50.508888380254824
62.6,88.0,2019-10-19 09:45:59.076832,25.13885709925993,50.54398413061722
62.3,88.3,2019-10-19 09:46:00.019169,25.152208743419557,50.56839856565194
62.1,85.3,2019-10-19 09:46:01.907735,25.13885709925993,50.621805142290384
62.1,85.5,2019-10-19 09:46:02.839674,25.13885709925993,50.64469367513542
62.0,84.7,2019-10-19 09:46:04.077127,25.13885709925993,50.67826352330815
62.0,83.6,2019-10-19 09:46:05.024710,25.12283512626841,50.70115205615321
61.8,83.8,2019-10-19 09:46:06.907492,25.13885709925993,50.7362478065156
61.7,83.6,2019-10-19 09:46:07.844526,25.12283512626841,50.768291752498655
61.1,82.8,2019-10-19 09:46:09.081910,25.109483482108804,50.80949111161974
61.1,82.6,2019-10-19 09:46:10.019012,25.12283512626841,50.82475013351644
60.6,82.6,2019-10-19 09:46:11.883299,25.109483482108804,50.833905546654464
60.3,81.9,2019-10-19 09:46:12.800084,25.12283512626841,50.89341573205157
60.3,81.7,2019-10-19 09:46:14.022282,25.09613183794919,50.934615091172645
60.4,83.6,2019-10-19 09:46:15.862628,25.12283512626841,50.92545967803464
60.2,83.0,2019-10-19 09:46:16.779423,25.12283512626841,50.94834821087968
60.2,82.4,2019-10-19 09:46:18.001897,25.09613183794919,50.96971084153506
60.0,82.6,2019-10-19 09:46:19.835539,25.09613183794919,51.01243610284581
59.9,82.6,2019-10-19 09:46:21.078186,25.109483482108804,51.08415350576029
60.1,82.9,2019-10-19 09:46:22.010141,25.082780193789567,51.125352864881364
60.1,82.7,2019-10-19 09:46:23.872640,25.09613183794919,51.172655832761116
60.3,83.1,2019-10-19 09:46:24.809871,25.109483482108804,51.25352864881362
60.3,82.5,2019-10-19 09:46:26.067795,25.109483482108804,51.24132143129626
60.4,82.6,2019-10-19 09:46:27.931745,25.09613183794919,51.31914244296941
60.3,83.3,2019-10-19 09:46:28.879068,25.109483482108804,51.34203097581446
60.2,83.0,2019-10-19 09:46:29.816270,25.09613183794919,51.37407492179752
60.2,82.9,2019-10-19 09:46:31.074210,25.109483482108804,51.39085984588388
59.9,82.8,2019-10-19 09:46:32.011395,25.082780193789567,51.36339360646984
59.6,84.3,2019-10-19 09:46:33.865170,25.082780193789567,51.34050507362478
59.6,84.1,2019-10-19 09:46:34.781747,25.082780193789567,51.282520790417344
59.5,84.0,2019-10-19 09:46:36.024426,25.082780193789567,51.248950942244605
59.9,84.6,2019-10-19 09:46:37.893628,25.082780193789567,51.204699778744185
60.2,84.6,2019-10-19 09:46:38.820451,25.09613183794919,51.18181124589914
60.2,85.6,2019-10-19 09:46:40.068090,25.09613183794919,51.126878767071034
60.3,86.1,2019-10-19 09:46:41.010316,25.082780193789567,51.111619745174345
60.6,88.6,2019-10-19 09:46:42.884535,25.06675822079805,51.076523994811936
60.4,88.6,2019-10-19 09:46:43.816472,25.09613183794919,51.02464332036317
60.4,88.6,2019-10-19 09:46:45.048969,25.082780193789567,50.99870298313878
60.4,86.9,2019-10-19 09:46:46.918120,25.082780193789567,51.01243610284581
60.3,86.6,2019-10-19 09:46:47.860337,25.082780193789567,50.933089188982976
60.4,87.3,2019-10-19 09:46:48.807698,25.082780193789567,50.91935606927596
60.4,87.2,2019-10-19 09:46:50.050147,25.082780193789567,50.887312123292894
60.3,86.7,2019-10-19 09:46:51.928046,25.05340657663844,50.85984588387884
60.3,86.6,2019-10-19 09:46:52.865060,25.040054932478824,50.81406881818875
60.3,87.0,2019-10-19 09:46:53.797130,25.06675822079805,50.78202487220569
60.2,86.7,2019-10-19 09:46:55.045055,25.05340657663844,50.7560845349813
60.2,88.2,2019-10-19 09:46:56.929833,25.06675822079805,50.73777370870527
60.2,88.7,2019-10-19 09:46:57.866869,25.05340657663844,50.64469367513542
60.3,88.4,2019-10-19 09:46:58.798817,25.05340657663844,50.655374990463116
60.4,88.3,2019-10-19 09:47:00.056748,25.05340657663844,50.655374990463116
60.5,89.0,2019-10-19 09:47:01.003003,25.040054932478824,50.586709391927975
60.5,90.1,2019-10-19 09:47:02.877049,25.026703288319226,50.57297627222096
60.5,89.2,2019-10-19 09:47:03.809050,25.040054932478824,50.52719920653086
60.4,88.8,2019-10-19 09:47:05.061895,25.040054932478824,50.55313954375524
60.5,88.0,2019-10-19 09:47:06.003100,25.040054932478824,50.48447394522011
60.2,87.3,2019-10-19 09:47:07.867249,25.05340657663844,50.498207064927136
59.9,87.0,2019-10-19 09:47:08.799222,25.040054932478824,50.44937819485772
59.8,85.5,2019-10-19 09:47:10.046893,25.026703288319226,50.4951552605478
59.4,82.8,2019-10-19 09:47:11.911244,25.040054932478824,50.46158541237506
59.2,81.7,2019-10-19 09:47:12.824253,25.026703288319226,50.504310673685815
59.4,80.7,2019-10-19 09:47:13.741047,25.040054932478824,50.43869687953002
59.4,80.8,2019-10-19 09:47:14.978683,25.026703288319226,50.43564507515068
59.4,81.4,2019-10-19 09:47:15.931156,25.01068131532769,50.45853360799573
59.3,81.7,2019-10-19 09:47:16.878483,25.026703288319226,50.40207522697795
59.4,81.8,2019-10-19 09:47:17.805553,25.026703288319226,50.39291981383993
59.4,80.5,2019-10-19 09:47:19.027751,25.026703288319226,50.426489662012656
59.5,80.6,2019-10-19 09:47:20.886902,25.01068131532769,50.39902342259861
59.6,80.6,2019-10-19 09:47:21.823963,25.026703288319226,50.41275654230565
59.7,81.0,2019-10-19 09:47:22.755899,25.026703288319226,50.35782406347754
59.8,81.6,2019-10-19 09:47:24.003671,24.997329671168075,50.39902342259861
59.8,81.7,2019-10-19 09:47:25.893753,24.98397802700846,50.374608987563896
59.7,81.0,2019-10-19 09:47:26.836324,24.997329671168075,50.39902342259861
59.5,80.4,2019-10-19 09:47:27.768262,24.997329671168075,50.39902342259861
59.4,80.5,2019-10-19 09:47:29.005802,25.01068131532769,50.41123064011597
59.3,81.5,2019-10-19 09:47:30.885198,24.98397802700846,50.36240177004654
59.2,80.3,2019-10-19 09:47:31.831306,24.98397802700846,50.42038605325399
59.2,80.1,2019-10-19 09:47:32.763267,24.997329671168075,50.388342107270915
59.3,80.5,2019-10-19 09:47:34.017449,24.98397802700846,50.42038605325399
58.7,81.2,2019-10-19 09:47:35.907367,24.98397802700846,50.397497520408926
58.7,81.5,2019-10-19 09:47:36.848332,24.98397802700846,50.45395590142672
58.8,81.2,2019-10-19 09:47:37.785382,24.98397802700846,50.46616311894408
58.9,81.1,2019-10-19 09:47:39.030308,24.970626382848863,50.46311131456474
59.2,81.5,2019-10-19 09:47:40.910071,24.970626382848863,50.417334248874646
59.2,81.4,2019-10-19 09:47:41.850933,24.970626382848863,50.46311131456474
59.4,82.7,2019-10-19 09:47:42.793454,24.970626382848863,50.45242999923706
59.4,83.4,2019-10-19 09:47:43.740866,24.954604409857325,50.46158541237506
59.3,83.4,2019-10-19 09:47:44.988659,24.954604409857325,50.50736247806515
59.3,82.5,2019-10-19 09:47:45.933414,24.970626382848863,50.47531853208209
59.3,82.2,2019-10-19 09:47:46.876557,24.954604409857325,50.46158541237506
59.6,83.0,2019-10-19 09:47:47.813694,24.954604409857325,50.53025101091021
59.8,83.5,2019-10-19 09:47:48.766202,24.98397802700846,50.55466544594491
59.8,84.4,2019-10-19 09:47:50.008838,24.941252765697712,50.54856183718624
59.9,84.5,2019-10-19 09:47:51.897540,24.941252765697712,50.513466086823826
60.0,86.5,2019-10-19 09:47:52.829497,24.941252765697712,50.562294956893254
59.9,87.1,2019-10-19 09:47:53.766615,24.954604409857325,50.57297627222096
60.1,88.3,2019-10-19 09:47:55.004187,24.941252765697712,50.594338902876316
60.0,86.6,2019-10-19 09:47:56.878561,24.941252765697712,50.562294956893254
60.0,88.6,2019-10-19 09:47:57.815569,24.941252765697712,50.594338902876316
60.1,88.3,2019-10-19 09:47:58.747468,24.941252765697712,50.594338902876316
60.4,87.3,2019-10-19 09:48:00.012042,24.941252765697712,50.67368581673914
60.8,87.3,2019-10-19 09:48:01.898474,24.925230792706188,50.640115968566406
60.8,87.7,2019-10-19 09:48:02.835476,24.941252765697712,50.67368581673914
60.9,87.6,2019-10-19 09:48:03.772487,24.941252765697712,50.71946288242923
61.3,87.6,2019-10-19 09:48:04.726336,24.91187914854657,50.77286945906767
61.6,87.2,2019-10-19 09:48:05.994830,24.91187914854657,50.82932784008545
61.8,87.4,2019-10-19 09:48:06.932211,24.91187914854657,50.82932784008545
61.9,87.9,2019-10-19 09:48:07.864170,24.941252765697712,50.87815671015488
62.0,89.7,2019-10-19 09:48:08.801376,24.941252765697712,50.87815671015488
62.2,89.5,2019-10-19 09:48:09.733427,24.941252765697712,50.90104524299993
62.3,89.3,2019-10-19 09:48:10.994458,24.925230792706188,50.943770504310685
62.5,89.7,2019-10-19 09:48:11.942066,24.925230792706188,50.95597772182804
62.8,89.6,2019-10-19 09:48:12.883870,24.925230792706188,50.95597772182804
63.1,90.3,2019-10-19 09:48:13.820991,24.91187914854657,50.99870298313878
63.6,91.7,2019-10-19 09:48:14.758124,24.91187914854657,51.06736858167392
63.7,94.2,2019-10-19 09:48:15.717481,24.91187914854657,51.076523994811936
63.5,93.6,2019-10-19 09:48:16.980562,24.925230792706188,51.125352864881364
63.3,93.8,2019-10-19 09:48:17.927372,24.925230792706188,51.22758831158922
63.3,93.5,2019-10-19 09:48:18.859479,24.91187914854657,51.23521782253758
63.3,93.5,2019-10-19 09:48:19.808446,24.91187914854657,51.31456473640039
63.1,93.3,2019-10-19 09:48:20.755919,24.925230792706188,51.34050507362478
63.1,92.6,2019-10-19 09:48:21.993333,24.925230792706188,51.42900740062562
63.1,91.0,2019-10-19 09:48:22.934337,24.91187914854657,51.44121461814298
63.4,89.4,2019-10-19 09:48:23.876776,24.895857175555054,51.461051346608684
63.5,88.9,2019-10-19 09:48:24.814086,24.925230792706188,51.48851758602274
63.4,91.1,2019-10-19 09:48:25.766667,24.895857175555054,51.52819104295415
63.5,91.9,2019-10-19 09:48:26.999822,24.91187914854657,51.54192416266118
63.7,90.4,2019-10-19 09:48:27.946355,24.91187914854657,51.64415960936904
64.1,94.1,2019-10-19 09:48:28.883588,24.91187914854657,51.64415960936904
64.1,94.7,2019-10-19 09:48:29.815964,24.895857175555054,51.653315022507066
63.6,94.0,2019-10-19 09:48:30.732916,24.895857175555054,51.711299305714505
63.3,93.3,2019-10-19 09:48:31.955266,24.895857175555054,51.6762035553521
63.3,93.7,2019-10-19 09:48:32.871854,24.895857175555054,51.72045471885252
63.1,93.4,2019-10-19 09:48:33.788666,24.895857175555054,51.69756618600748
63.2,94.0,2019-10-19 09:48:34.705434,24.91187914854657,51.712825207904174
63.4,94.7,2019-10-19 09:48:35.926040,24.895857175555054,51.73113603418021
63.6,95.1,2019-10-19 09:48:36.842920,24.895857175555054,51.76623178454261
63.5,95.1,2019-10-19 09:48:37.759728,24.91187914854657,51.82574196993973
63.5,94.7,2019-10-19 09:48:38.981793,24.91187914854657,51.83642328526742
63.2,94.4,2019-10-19 09:48:39.898628,24.895857175555054,51.85778591592278
63.2,96.0,2019-10-19 09:48:40.815469,24.895857175555054,51.91424429694057
63.1,96.0,2019-10-19 09:48:41.732196,24.91187914854657,51.90508888380255
62.7,95.1,2019-10-19 09:48:42.954502,24.895857175555054,51.95849546044098
62.3,94.1,2019-10-19 09:48:43.871284,24.895857175555054,51.94934004730297
61.8,93.2,2019-10-19 09:48:44.788208,24.91187914854657,51.99511711299306
61.9,91.3,2019-10-19 09:48:45.705206,24.895857175555054,51.99206530861372
62.1,92.4,2019-10-19 09:48:46.928870,24.91187914854657,52.0180056458381
62.1,92.1,2019-10-19 09:48:47.845707,24.88250553139544,52.01495384145876
62.2,91.9,2019-10-19 09:48:48.782974,24.895857175555054,52.004272526131075
62.0,91.0,2019-10-19 09:48:49.725133,24.91187914854657,52.0180056458381
62.0,91.8,2019-10-19 09:48:50.972882,24.895857175555054,52.01495384145876
62.1,91.8,2019-10-19 09:48:51.909935,24.91187914854657,52.06378271152818
61.9,91.1,2019-10-19 09:48:52.846983,24.91187914854657,52.05157549401083
61.6,91.8,2019-10-19 09:48:53.789193,24.895857175555054,51.923399710078584
61.4,92.4,2019-10-19 09:48:54.736659,24.895857175555054,51.79980163271534
61.4,91.2,2019-10-19 09:48:55.994686,24.91187914854657,51.73418783855955
61.5,92.1,2019-10-19 09:48:56.931735,24.895857175555054,51.6762035553521
61.5,91.4,2019-10-19 09:48:57.873836,24.91187914854657,51.621271076524
61.0,88.1,2019-10-19 09:48:58.805811,24.91187914854657,51.64415960936904
61.0,88.9,2019-10-19 09:48:59.743013,24.88250553139544,51.593804837109936
61.3,89.7,2019-10-19 09:49:00.690484,24.895857175555054,51.58464942397193
61.6,89.6,2019-10-19 09:49:01.933706,24.91187914854657,51.59838254367895
61.4,89.4,2019-10-19 09:49:02.865703,24.91187914854657,51.5556572823682
61.3,91.1,2019-10-19 09:49:03.797768,24.91187914854657,51.5556572823682
61.1,91.5,2019-10-19 09:49:04.740045,24.91187914854657,51.56481269550622
60.8,90.9,2019-10-19 09:49:05.692601,24.91187914854657,51.61058976119631
60.4,90.2,2019-10-19 09:49:06.940289,24.88250553139544,51.616693369954994
60.2,90.6,2019-10-19 09:49:07.872291,24.895857175555054,51.61974517433433
60.4,89.9,2019-10-19 09:49:08.804278,24.91187914854657,51.68993667505914
60.4,90.4,2019-10-19 09:49:09.736235,24.91187914854657,51.68993667505914
60.5,90.2,2019-10-19 09:49:10.678423,24.895857175555054,51.68841077286946
60.5,90.1,2019-10-19 09:49:11.941659,24.91187914854657,51.757076371404594
60.6,90.5,2019-10-19 09:49:12.878696,24.925230792706188,51.715877012283535
60.5,90.6,2019-10-19 09:49:13.810646,24.925230792706188,51.6563668268864
60.7,90.4,2019-10-19 09:49:14.742589,24.91187914854657,51.633478294041346
60.6,90.4,2019-10-19 09:49:15.684864,24.91187914854657,51.5556572823682
60.6,89.4,2019-10-19 09:49:16.933893,24.925230792706188,51.50988021667811
60.7,88.7,2019-10-19 09:49:17.870971,24.941252765697712,51.50072480354011
