pm2.5,pm10,time,temperature,humidity
60.1,78.6,2019-11-10 10:04:22.814939,21.971847104600602,44.09552147707332
59.9,77.9,2019-11-10 10:04:24.062620,21.9851987487602,44.13214312962539
59.7,79.1,2019-11-10 10:04:25.009246,21.971847104600602,44.158083466849774
58.9,79.8,2019-11-10 10:04:26.888674,21.971847104600602,44.2175936522469
58.6,79.0,2019-11-10 10:04:27.820647,21.94247348744945,44.310673685816745
58.7,79.8,2019-11-10 10:04:29.063364,21.971847104600602,44.43427176317998
58.9,81.0,2019-11-10 10:04:30.004352,21.94247348744945,44.58991378652628
59.2,81.6,2019-11-10 10:04:31.883716,21.95582513160905,44.72266727702754
59.3,81.6,2019-11-10 10:04:32.820836,21.94247348744945,44.711985961699845
59.9,82.3,2019-11-10 10:04:34.064087,21.91577019913024,44.86457618066681
60.0,82.7,2019-11-10 10:04:35.015061,21.91577019913024,44.950026703288316
60.3,83.0,2019-11-10 10:04:36.894440,21.91577019913024,45.020218204013126
60.2,82.1,2019-11-10 10:04:37.831452,21.886396581979103,45.079728389410235
59.6,81.2,2019-11-10 10:04:39.068828,21.899748226138698,45.116350041962306
59.3,80.7,2019-11-10 10:04:40.014642,21.886396581979103,45.079728389410235
59.4,80.9,2019-11-10 10:04:41.901979,21.899748226138698,45.16517891203175
58.9,80.4,2019-11-10 10:04:42.828841,21.87304493781949,45.12550545510032
59.2,80.2,2019-11-10 10:04:44.071412,21.87304493781949,45.088883802548246
59.0,80.6,2019-11-10 10:04:45.001911,21.87304493781949,45.088883802548246
59.5,81.4,2019-11-10 10:04:46.891567,21.87304493781949,45.05531395437554
59.3,81.3,2019-11-10 10:04:48.128250,21.87304493781949,45.088883802548246
59.3,81.3,2019-11-10 10:04:49.060230,21.827649347676807,45.09651331349661
59.1,82.8,2019-11-10 10:04:50.937281,21.841000991836424,45.06141756313421
59.3,83.6,2019-11-10 10:04:51.884634,21.827649347676807,45.03700312809949
59.8,83.4,2019-11-10 10:04:53.132249,21.827649347676807,45.023270008392466
59.7,83.3,2019-11-10 10:04:54.064179,21.827649347676807,45.01106279087511
59.5,81.6,2019-11-10 10:04:55.001171,21.798275730525674,45.0064850843061
59.3,79.7,2019-11-10 10:04:56.896032,21.798275730525674,44.94697489890898
59.6,80.7,2019-11-10 10:04:58.133508,21.798275730525674,44.885938811322184
59.6,79.8,2019-11-10 10:04:59.070541,21.77157244220645,44.785229266804
59.5,78.8,2019-11-10 10:05:00.002481,21.798275730525674,44.7302967879759
59.4,78.3,2019-11-10 10:05:01.890479,21.75822079804685,44.69977874418249
59.1,78.0,2019-11-10 10:05:03.154522,21.77157244220645,44.73945220111391
58.5,77.0,2019-11-10 10:05:04.101926,21.75822079804685,44.72571908140688
58.5,76.8,2019-11-10 10:05:05.044108,21.742198825055308,44.672312504768435
58.2,77.1,2019-11-10 10:05:06.933815,21.728847180895706,44.6494239719234
58.4,76.8,2019-11-10 10:05:07.870911,21.728847180895706,44.5990691996643
59.0,77.8,2019-11-10 10:05:09.113479,21.728847180895706,44.56549935149157
59.4,78.9,2019-11-10 10:05:10.060890,21.71549553673611,44.48920424200809
59.6,78.9,2019-11-10 10:05:11.011803,21.70214389257649,44.4983596551461
60.2,79.6,2019-11-10 10:05:12.896268,21.71549553673611,44.46478980697337
60.2,80.3,2019-11-10 10:05:14.138606,21.686121919584952,44.51056687266346
60.5,79.7,2019-11-10 10:05:15.080781,21.686121919584952,44.54718852521553
60.7,79.8,2019-11-10 10:05:16.036776,21.659418631265737,44.53040360112917
60.8,79.0,2019-11-10 10:05:17.935070,21.672770275425357,44.580758373388264
60.9,79.0,2019-11-10 10:05:19.172443,21.6433966582742,44.55329213397421
60.9,78.1,2019-11-10 10:05:20.109600,21.6433966582742,44.5990691996643
61.1,77.3,2019-11-10 10:05:21.060515,21.6433966582742,44.576180666819255
61.4,78.7,2019-11-10 10:05:22.929709,21.616693369954987,44.58533607995727
61.7,79.2,2019-11-10 10:05:24.177507,21.6300450141146,44.64789806973373
61.7,79.4,2019-11-10 10:05:25.126745,21.616693369954987,44.59754329747463
61.9,80.1,2019-11-10 10:05:26.078656,21.616693369954987,44.644846265354396
62.3,80.5,2019-11-10 10:05:27.015888,21.616693369954987,44.59754329747463
63.0,81.1,2019-11-10 10:05:29.195529,21.60334172579537,44.5487144274052
63.0,81.8,2019-11-10 10:05:30.137753,21.573968108644237,44.55634393835355
63.9,84.6,2019-11-10 10:05:31.078587,21.573968108644237,44.51972228580148
64.3,85.6,2019-11-10 10:05:32.010516,21.560616464484625,44.54413672083619
65.1,87.4,2019-11-10 10:05:34.195244,21.560616464484625,44.54413672083619
65.3,87.3,2019-11-10 10:05:35.127297,21.5445944914931,44.576180666819255
65.5,87.1,2019-11-10 10:05:36.074692,21.5445944914931,44.588387884336605
65.9,86.9,2019-11-10 10:05:37.016928,21.5445944914931,44.55176623178453
65.7,86.1,2019-11-10 10:05:39.190734,21.50453955901427,44.56092164492256
65.7,85.8,2019-11-10 10:05:40.132919,21.50453955901427,44.57160296025025
65.8,85.9,2019-11-10 10:05:41.085453,21.531242847333488,44.61127641718166
65.9,85.9,2019-11-10 10:05:42.033536,21.47516594186313,44.59296559090562
65.5,85.9,2019-11-10 10:05:44.213710,21.488517586022734,44.534981307698175
65.5,86.8,2019-11-10 10:05:45.150862,21.461814297703512,44.54261081864652
65.6,86.8,2019-11-10 10:05:46.103373,21.448462653543913,44.528877698939496
65.4,85.9,2019-11-10 10:05:47.044344,21.448462653543913,44.55329213397421
65.2,86.3,2019-11-10 10:05:49.213740,21.419089036392762,44.534981307698175
65.3,87.7,2019-11-10 10:05:50.150849,21.448462653543913,44.55329213397421
64.9,87.4,2019-11-10 10:05:51.098793,21.43244068055237,44.55176623178453
64.6,86.3,2019-11-10 10:05:52.049952,21.405737392233164,44.4983596551461
64.4,85.6,2019-11-10 10:05:54.224427,21.405737392233164,44.54718852521553
64.7,85.9,2019-11-10 10:05:55.166665,21.39238574807355,44.570077058060576
64.6,85.5,2019-11-10 10:05:56.114038,21.363012130922414,44.58991378652628
64.6,85.7,2019-11-10 10:05:57.045079,21.363012130922414,44.60364690623331
63.9,84.3,2019-11-10 10:05:59.224810,21.363012130922414,44.64026855878538
63.7,85.0,2019-11-10 10:06:00.172136,21.363012130922414,44.711985961699845
63.0,82.3,2019-11-10 10:06:01.119583,21.3496604867628,44.74555580987259
62.7,81.7,2019-11-10 10:06:02.077479,21.363012130922414,44.78217746242466
62.7,81.6,2019-11-10 10:06:03.004444,21.320286869611664,44.80354009308003
62.9,81.3,2019-11-10 10:06:04.262471,21.320286869611664,44.8401617456321
62.4,80.8,2019-11-10 10:06:05.199631,21.320286869611664,44.89967193102922
62.3,83.3,2019-11-10 10:06:06.147005,21.29358358129244,44.885938811322184
62.1,84.2,2019-11-10 10:06:07.093261,21.29358358129244,44.91950865949492
62.2,84.4,2019-11-10 10:06:08.025194,21.29358358129244,44.933241779201964
62.0,85.2,2019-11-10 10:06:09.263566,21.2642099641413,44.965285725185005
62.0,85.3,2019-11-10 10:06:10.211002,21.277561608300914,45.027847714961474
61.7,86.2,2019-11-10 10:06:11.153223,21.277561608300914,45.10109102006561
61.5,87.0,2019-11-10 10:06:12.094202,21.234836346990164,45.16670481422141
61.6,86.5,2019-11-10 10:06:13.026191,21.234836346990164,45.26588845654994
61.8,86.4,2019-11-10 10:06:14.263525,21.218814373998626,45.33455405508506
61.3,85.1,2019-11-10 10:06:15.195460,21.205462729839013,45.43068589303426
61.3,85.7,2019-11-10 10:06:16.148670,21.205462729839013,45.6595712214847
61.0,86.6,2019-11-10 10:06:17.095017,21.17608911268788,45.91134508278019
61.2,86.5,2019-11-10 10:06:18.037254,21.192111085679414,46.167696650644686
61.2,86.4,2019-11-10 10:06:19.279650,21.17608911268788,46.29587243457694
61.2,85.5,2019-11-10 10:06:20.216738,21.162737468528267,46.41641870756085
61.6,86.1,2019-11-10 10:06:21.164146,21.162737468528267,46.56137941557946
61.6,86.8,2019-11-10 10:06:22.099979,21.13603418020905,46.60410467689021
61.6,86.7,2019-11-10 10:06:23.037148,21.162737468528267,46.57206073090715
61.5,87.0,2019-11-10 10:06:24.284805,21.13603418020905,46.50797283894102
61.4,87.7,2019-11-10 10:06:25.221939,21.120012207217513,46.41031509880217
61.5,87.8,2019-11-10 10:06:26.164219,21.106660563057915,46.334019989318676
61.4,87.1,2019-11-10 10:06:27.100330,21.093308918898302,46.260776684214534
61.4,86.8,2019-11-10 10:06:28.027225,21.106660563057915,46.30045014114595
61.5,88.8,2019-11-10 10:06:29.280159,21.063935301747165,46.3782711528191
61.5,86.4,2019-11-10 10:06:30.217328,21.079957274738693,46.69565880827039
61.4,86.8,2019-11-10 10:06:31.154637,21.05058365758755,46.956588082703895
61.1,86.9,2019-11-10 10:06:32.096859,21.05058365758755,47.23430228122378
61.1,86.9,2019-11-10 10:06:33.026606,21.037232013427943,47.43724727244986
60.8,86.7,2019-11-10 10:06:34.274617,21.05058365758755,47.70580605783171
61.4,87.7,2019-11-10 10:06:35.222032,21.037232013427943,47.90875104905776
61.5,85.6,2019-11-10 10:06:36.164346,21.021210040436415,48.11474784466315
61.5,84.4,2019-11-10 10:06:37.096385,21.037232013427943,48.16357671473258
61.2,84.0,2019-11-10 10:06:38.038080,21.007858396276802,48.22003509575036
61.2,83.4,2019-11-10 10:06:39.280533,20.981155107957576,48.25207904173342
61.5,83.4,2019-11-10 10:06:40.227929,21.007858396276802,48.32990005340658
61.7,83.2,2019-11-10 10:06:41.175275,20.965133134966045,48.371099412527656
61.8,82.2,2019-11-10 10:06:42.112372,20.981155107957576,48.36194399938964
61.7,81.7,2019-11-10 10:06:43.049380,20.981155107957576,48.51758602273594
61.3,81.2,2019-11-10 10:06:44.297041,20.965133134966045,48.6503395132372
61.7,81.7,2019-11-10 10:06:45.237541,20.95178149080645,48.804455634393825
61.7,82.0,2019-11-10 10:06:46.190004,20.92507820248721,48.96009765774014
61.6,80.8,2019-11-10 10:06:47.132270,20.95178149080645,49.057755397879
62.0,82.2,2019-11-10 10:06:48.064194,20.92507820248721,49.07911802853437
62.0,82.0,2019-11-10 10:06:49.306670,20.92507820248721,49.03028915846495
62.0,82.2,2019-11-10 10:06:50.248817,20.909056229495693,49.076066224155035
62.1,82.8,2019-11-10 10:06:51.185927,20.882352941176464,49.0379186694133
61.9,82.5,2019-11-10 10:06:52.125102,20.895704585336077,49.16151674677654
61.8,82.5,2019-11-10 10:06:53.062198,20.882352941176464,49.21797512779431
61.9,82.8,2019-11-10 10:06:54.299614,20.882352941176464,49.1584649423972
61.7,81.5,2019-11-10 10:06:55.231549,20.882352941176464,49.13405050736248
61.7,82.7,2019-11-10 10:06:56.173799,20.86633096818494,49.09437705043107
62.0,83.5,2019-11-10 10:06:57.115953,20.852979324025327,49.044022278171965
61.8,84.1,2019-11-10 10:06:58.062586,20.839627679865714,49.033340962844285
61.7,84.0,2019-11-10 10:06:59.309643,20.86633096818494,49.04707408255132
62.1,84.6,2019-11-10 10:07:00.246702,20.839627679865714,49.005874723430225
62.3,84.9,2019-11-10 10:07:01.194033,20.826276035706112,49.06538490882736
62.5,84.6,2019-11-10 10:07:02.136161,20.826276035706112,48.99214160372321
62.4,84.6,2019-11-10 10:07:03.076948,20.826276035706112,48.799877927824824
62.4,84.8,2019-11-10 10:07:04.341765,20.810254062714574,48.66407263294423
62.1,84.3,2019-11-10 10:07:05.278904,20.78355077439537,48.50385290302891
62.0,83.8,2019-11-10 10:07:06.221220,20.796902418554964,48.39703974975203
62.0,84.8,2019-11-10 10:07:07.158300,20.75417715724421,48.31921873807889
62.1,85.3,2019-11-10 10:07:08.104387,20.78355077439537,48.261234454871435
62.1,86.9,2019-11-10 10:07:09.347009,20.75417715724421,48.20935378042267
61.5,85.8,2019-11-10 10:07:10.294557,20.740825513084616,48.20630197604335
61.5,85.6,2019-11-10 10:07:11.241881,20.727473868925003,48.158999008163576
61.3,86.5,2019-11-10 10:07:12.184137,20.75417715724421,48.172732127870596
61.5,88.1,2019-11-10 10:07:13.124827,20.740825513084616,48.11322194247349
61.6,87.5,2019-11-10 10:07:14.362217,20.740825513084616,48.122377355611505
61.5,87.4,2019-11-10 10:07:15.299334,20.711451895933465,48.11932555123217
61.5,86.9,2019-11-10 10:07:16.246696,20.740825513084616,48.06439307240406
61.8,87.4,2019-11-10 10:07:17.183915,20.711451895933465,48.11932555123217
61.4,86.1,2019-11-10 10:07:18.120998,20.698100251773862,48.105592431525146
61.5,87.2,2019-11-10 10:07:19.358386,20.698100251773862,48.09491111619745
61.3,86.3,2019-11-10 10:07:20.295530,20.711451895933465,48.13153276874952
60.8,85.4,2019-11-10 10:07:21.242898,20.67139696345464,48.1376363775082
60.4,85.0,2019-11-10 10:07:22.179961,20.698100251773862,48.14221408407722
60.4,85.1,2019-11-10 10:07:23.122252,20.65270466163119,48.136110475318524
59.9,84.4,2019-11-10 10:07:24.375042,20.65270466163119,48.10101472495613
60.2,86.2,2019-11-10 10:07:25.316001,20.65270466163119,48.06439307240406
60.1,85.9,2019-11-10 10:07:26.258266,20.639353017471574,48.026245517662325
59.5,84.8,2019-11-10 10:07:27.190249,20.626001373311965,48.000305180437934
59.9,85.5,2019-11-10 10:07:28.122188,20.639353017471574,48.036926832990005
60.0,84.3,2019-11-10 10:07:29.364838,20.612649729152366,47.998779278248264
59.7,85.5,2019-11-10 10:07:30.301891,20.626001373311965,47.98657206073091
59.3,84.9,2019-11-10 10:07:31.244117,20.612649729152366,47.94995040817884
59.6,85.2,2019-11-10 10:07:32.189730,20.612649729152366,47.927061875333784
59.7,85.2,2019-11-10 10:07:33.121669,20.596627756160828,47.86297398336768
59.8,85.6,2019-11-10 10:07:34.368061,20.569924467841613,47.88586251621271
59.9,87.1,2019-11-10 10:07:35.310294,20.596627756160828,47.84924086366064
59.8,87.9,2019-11-10 10:07:36.257633,20.569924467841613,47.847714961470956
60.2,87.4,2019-11-10 10:07:37.189654,20.553902494850078,47.833981841763936
60.6,88.9,2019-11-10 10:07:38.121590,20.540550850690465,47.78362706950485
60.8,86.9,2019-11-10 10:07:39.375043,20.553902494850078,47.78515297169453
60.8,87.1,2019-11-10 10:07:40.317273,20.540550850690465,47.79736018921186
60.6,87.0,2019-11-10 10:07:41.269727,20.540550850690465,47.82024872205693
61.1,86.2,2019-11-10 10:07:42.201687,20.513847562371254,47.81719691767758
60.9,86.5,2019-11-10 10:07:43.133639,20.527199206530867,47.867551689936676
61.0,87.2,2019-11-10 10:07:44.390184,20.513847562371254,47.876707103074686
61.0,87.5,2019-11-10 10:07:45.332390,20.540550850690465,47.95300221255818
60.7,87.8,2019-11-10 10:07:46.279834,20.513847562371254,47.96215762569619
60.5,87.5,2019-11-10 10:07:47.206746,20.527199206530867,48.00946059357595
60.8,89.9,2019-11-10 10:07:48.133610,20.513847562371254,48.09185931181811
60.9,89.1,2019-11-10 10:07:49.380626,20.497825589379715,48.20019836728466
61.2,89.8,2019-11-10 10:07:50.322846,20.48447394522012,48.27038986800946
61.3,90.3,2019-11-10 10:07:51.270201,20.471122301060504,48.378728923476
61.7,90.3,2019-11-10 10:07:52.212474,20.471122301060504,48.43823910887312
61.9,90.1,2019-11-10 10:07:53.149643,20.45777065690089,48.53131914244297
61.8,89.3,2019-11-10 10:07:54.390746,20.45777065690089,48.55420767528801
61.5,87.5,2019-11-10 10:07:55.332903,20.45777065690089,48.54505226215
61.7,87.0,2019-11-10 10:07:56.280249,20.45777065690089,48.497749294270236
61.8,88.9,2019-11-10 10:07:57.212315,20.441748683909367,48.45807583733882
61.6,87.6,2019-11-10 10:07:58.154615,20.441748683909367,48.494697489890896
61.5,87.1,2019-11-10 10:07:59.395763,20.428397039749754,48.55268177309834
61.3,85.9,2019-11-10 10:08:00.338003,20.428397039749754,48.70984969863432
61.4,85.0,2019-11-10 10:08:01.285395,20.428397039749754,48.891432059204995
61.2,84.8,2019-11-10 10:08:02.217398,20.428397039749754,49.09742885481041
61.0,84.0,2019-11-10 10:08:03.154508,20.441748683909367,49.28053711757077
61.0,84.2,2019-11-10 10:08:04.416019,20.41504539559014,49.38277256427863
60.9,84.3,2019-11-10 10:08:05.353155,20.428397039749754,49.48195620660716
60.8,83.5,2019-11-10 10:08:06.295431,20.41504539559014,49.55214770733196
60.6,83.6,2019-11-10 10:08:07.227369,20.399023422598614,49.52773327229725
60.0,81.7,2019-11-10 10:08:08.161268,20.385671778439004,49.547570000762946
59.8,82.7,2019-11-10 10:08:09.417850,20.41504539559014,49.56435492484932
59.7,82.8,2019-11-10 10:08:10.354984,20.385671778439004,49.51094834821088
60.0,82.7,2019-11-10 10:08:11.297336,20.399023422598614,49.48805981536584
59.4,82.9,2019-11-10 10:08:12.244798,20.358968490119786,49.5201037613489
59.5,81.3,2019-11-10 10:08:13.176851,20.358968490119786,49.54299229419394
59.4,81.4,2019-11-10 10:08:14.418382,20.37232013427939,49.582665751125354
59.3,80.9,2019-11-10 10:08:15.359890,20.37232013427939,49.593347066453035
59.4,80.7,2019-11-10 10:08:16.302142,20.358968490119786,49.628442816815436
59.4,81.3,2019-11-10 10:08:17.224149,20.342946517128254,49.625391012436104
59.0,78.5,2019-11-10 10:08:18.446124,20.32959487296864,49.63759822995346
59.0,79.3,2019-11-10 10:08:19.362835,20.32959487296864,49.62386511024644
58.8,78.8,2019-11-10 10:08:20.279668,20.32959487296864,49.68490119783322
59.1,78.7,2019-11-10 10:08:21.196602,20.316243228809032,49.68490119783322
59.2,79.0,2019-11-10 10:08:22.418773,20.342946517128254,49.68795300221256
59.5,80.3,2019-11-10 10:08:23.335693,20.32959487296864,49.67421988250553
60.0,81.1,2019-11-10 10:08:24.252565,20.316243228809032,49.71999694819562
60.4,82.3,2019-11-10 10:08:25.169435,20.342946517128254,49.74746318760968
60.6,82.3,2019-11-10 10:08:26.391920,20.316243228809032,49.75661860074769
60.9,81.5,2019-11-10 10:08:27.308692,20.316243228809032,49.80392156862745
61.3,82.2,2019-11-10 10:08:28.225165,20.32959487296864,49.94888227664607
61.3,83.2,2019-11-10 10:08:29.447524,20.30289158464943,50.16403448538949
62.0,83.9,2019-11-10 10:08:30.364413,20.316243228809032,50.39444571602961
62.2,84.8,2019-11-10 10:08:31.281349,20.28686961165789,50.621805142290384
61.7,84.5,2019-11-10 10:08:32.198117,20.30289158464943,50.85069047074082
62.0,86.1,2019-11-10 10:08:33.415161,20.30289158464943,51.17723353933013
62.0,85.4,2019-11-10 10:08:34.332033,20.28686961165789,51.381704432745856
61.9,84.3,2019-11-10 10:08:35.248982,20.28686961165789,51.5709163042649
62.1,84.3,2019-11-10 10:08:36.471355,20.244144350347145,51.784542610818654
61.9,83.5,2019-11-10 10:08:37.388134,20.28686961165789,52.0332646677348
62.2,83.9,2019-11-10 10:08:38.304924,20.26016632333868,52.25299458304722
62.2,83.0,2019-11-10 10:08:39.221700,20.273517967498282,52.39948119325551
62.4,82.9,2019-11-10 10:08:40.444055,20.244144350347145,52.509346150911725
62.4,82.9,2019-11-10 10:08:41.360795,20.244144350347145,52.61921110856793
62.6,82.9,2019-11-10 10:08:42.277559,20.21744106202793,52.695506218051435
62.7,84.8,2019-11-10 10:08:43.194361,20.230792706187533,52.76417181658656
62.9,84.9,2019-11-10 10:08:44.416639,20.26016632333868,52.73365377279316
63.0,84.8,2019-11-10 10:08:45.333484,20.244144350347145,52.6970321202411
62.9,86.0,2019-11-10 10:08:46.250399,20.230792706187533,52.67261768520638
62.9,86.3,2019-11-10 10:08:47.472706,20.230792706187533,52.54139009689479
62.9,86.2,2019-11-10 10:08:48.389466,20.230792706187533,52.394903486686495
62.6,85.9,2019-11-10 10:08:49.306252,20.230792706187533,52.262149996185244
62.4,86.4,2019-11-10 10:08:50.223102,20.244144350347145,52.12939650568399
62.4,86.4,2019-11-10 10:08:51.445414,20.20408941786832,52.04547188525215
62.8,87.3,2019-11-10 10:08:52.362341,20.21744106202793,52.046997787441825
62.6,87.3,2019-11-10 10:08:53.279150,20.230792706187533,52.004272526131075
62.3,87.1,2019-11-10 10:08:54.501384,20.18806744487678,51.99053940642405
62.1,86.3,2019-11-10 10:08:55.433443,20.18806744487678,51.9127183947509
61.9,86.7,2019-11-10 10:08:56.374053,20.20408941786832,51.76775768673228
62.2,87.2,2019-11-10 10:08:57.316339,20.18806744487678,51.72045471885252
62.0,87.0,2019-11-10 10:08:58.263703,20.18806744487678,51.73113603418021
62.3,88.0,2019-11-10 10:08:59.506260,20.20408941786832,51.74486915388725
62.2,89.0,2019-11-10 10:09:00.443393,20.18806744487678,51.76623178454261
62.3,89.6,2019-11-10 10:09:01.390767,20.17471580071718,51.75402456702526
62.6,90.5,2019-11-10 10:09:02.322825,20.17471580071718,51.69756618600748
62.7,89.6,2019-11-10 10:09:03.263502,20.161364156557568,51.63042648966203
62.5,90.9,2019-11-10 10:09:04.521453,20.17471580071718,51.58464942397193
62.6,90.4,2019-11-10 10:09:05.453552,20.17471580071718,51.5709163042649
62.9,90.7,2019-11-10 10:09:06.390695,20.14801251239795,51.616693369954994
63.1,91.0,2019-11-10 10:09:07.322730,20.14801251239795,51.706721599145496
63.1,91.3,2019-11-10 10:09:08.254650,20.14801251239795,51.83947508964675
63.3,92.0,2019-11-10 10:09:09.502353,20.161364156557568,51.90814068818189
63.3,92.2,2019-11-10 10:09:10.442475,20.14801251239795,51.960021362630656
63.1,91.7,2019-11-10 10:09:11.389900,20.161364156557568,51.950865949492645
63.3,92.1,2019-11-10 10:09:12.321965,20.14801251239795,51.92797741664759
63.0,90.4,2019-11-10 10:09:13.248792,20.161364156557568,51.752498664835606
62.6,89.6,2019-11-10 10:09:14.486191,20.14801251239795,51.49614709697109
62.8,91.7,2019-11-10 10:09:15.423226,20.13199053940643,51.27794308384832
62.9,91.1,2019-11-10 10:09:16.365446,20.105287251087198,51.044480048828866
62.6,90.1,2019-11-10 10:09:17.319435,20.105287251087198,50.791180285343714
62.9,90.2,2019-11-10 10:09:18.261526,20.14801251239795,50.61417563134203
