pm2.5,pm10,time
28.7,53.5,13:56:32
29,53.7,13:56:33
29,54.2,13:56:34
29,55.4,13:56:35
29,55.4,13:56:36
29.1,56.3,13:56:37
29,56.8,13:56:38
29,57.3,13:56:39
29.1,56.8,13:56:40
29,57.2,13:56:41
28.9,56.1,13:56:42
28.8,55,13:56:43
28.9,55.4,13:56:44
29,55.6,13:56:45
29,55.1,13:56:46
29.2,54.7,13:56:47
29,54.7,13:56:48
28.7,55.5,13:56:49
28.5,55.5,13:56:50
28.3,55.2,13:56:51
28.2,54.9,13:56:52
28.1,54.8,13:56:53
28.1,54.7,13:56:54
28.4,55.5,13:56:55
28.6,55.6,13:56:56
28.7,55.9,13:56:57
29,57.5,13:56:58
29,58,13:56:59
29.3,57.6,13:57:00
29.4,55.3,13:57:01
29.2,53.3,13:57:02
29.1,53.3,13:57:03
29.2,54.1,13:57:04
29.4,54,13:57:05
29.3,54.4,13:57:06
29.2,53.5,13:57:07
29.1,51.8,13:57:08
29.2,52.6,13:57:09
29.2,52.6,13:57:10
29.1,52,13:57:11
29,50.6,13:57:12
29,51.7,13:57:13
28.9,51.7,13:57:14
28.8,51.7,13:57:15
29.1,53.7,13:57:16
29.3,55.1,13:57:17
29.7,55.2,13:57:18
29.9,53.9,13:57:19
30.1,54.2,13:57:20
30.2,53.9,13:57:21
30.3,53.2,13:57:22
30.6,53.7,13:57:23
30.5,53.7,13:57:24
30.2,52.6,13:57:25
30.1,52.3,13:57:26
30.2,55.4,13:57:27
29.9,55.2,13:57:28
29.9,55.4,13:57:29
30,55.7,13:57:30
29.9,55.5,13:57:31
30,56,13:57:32
30.4,59.1,13:57:33
30.4,59,13:57:34
30.3,58.2,13:57:35
30.6,58.4,13:57:36
30.7,58.9,13:57:37
30.8,58.6,13:57:38
30.9,57.6,13:57:39
30.6,57.2,13:57:40
30.7,57.5,13:57:41
31,58.4,13:57:42
30.9,60,13:57:43
31.1,60.6,13:57:44
31.2,60.5,13:57:45
30.9,60.2,13:57:46
30.5,58.4,13:57:47
30.1,57.7,13:57:48
30.2,58,13:57:49
30.1,60.2,13:57:50
30.1,60.9,13:57:51
30.3,61.4,13:57:52
30.1,61.1,13:57:53
30.1,60.9,13:57:54
30,61.5,13:57:55
30.1,61.2,13:57:56
30.1,58.2,13:57:57
30.1,57.6,13:57:58
30.2,57,13:57:59
30,56.1,13:58:00
30.2,57.6,13:58:01
30.1,57.7,13:58:02
30.2,55.2,13:58:03
30,54.4,13:58:04
30.1,54.2,13:58:05
29.9,53.6,13:58:06
30,53.6,13:58:07
30.1,53.3,13:58:08
30,54.6,13:58:09
30.2,55.6,13:58:10
30.3,55.7,13:58:11
30.5,56.2,13:58:12
30.7,54.5,13:58:13
30.6,53.7,13:58:14
30.6,54.1,13:58:15
30.8,53.1,13:58:16
30.8,52.7,13:58:17
30.9,52.5,13:58:18
30.8,52.1,13:58:19
30.7,49.2,13:58:20
30.9,50.3,13:58:21
30.8,50.7,13:58:22
30.8,51.6,13:58:23
30.8,51.8,13:58:24
30.9,51.9,13:58:25
31,52.5,13:58:26
30.9,54.4,13:58:27
31.1,53.3,13:58:28
31,53.2,13:58:29
30.8,53.1,13:58:30
30.6,51.8,13:58:31
30.3,51.6,13:58:32
30,51.8,13:58:33
30,51.6,13:58:34
29.9,51.5,13:58:35
29.8,52.2,13:58:36
29.6,52,13:58:37
29.5,52.4,13:58:38
29.3,51.7,13:58:39
29.4,51.2,13:58:40
29.3,51.5,13:58:41
29.1,51.2,13:58:42
29,50.9,13:58:43
29.1,51.3,13:58:44
29.3,51.2,13:58:45
29.2,50.7,13:58:46
29.3,51.6,13:58:47
29.4,52.3,13:58:48
29.4,52.9,13:58:49
29.4,53.7,13:58:50
29.2,52.7,13:58:51
29.1,52.1,13:58:52
29.3,51.9,13:58:53
29.4,53,13:58:54
29.5,52.9,13:58:55
29.2,52.7,13:58:56
29.1,49.9,13:58:57
28.9,49.7,13:58:58
28.9,49.3,13:58:59
28.8,49.3,13:59:00
28.8,49.3,13:59:01
28.9,48.8,13:59:02
29.1,48.8,13:59:03
29,48.5,13:59:04
28.9,49,13:59:05
28.9,49.7,13:59:06
28.9,49,13:59:07
28.8,48.6,13:59:08
29.2,48.3,13:59:09
29.1,47.8,13:59:10
29.1,46.9,13:59:11
29.1,47.3,13:59:12
29,46.5,13:59:13
29,47.6,13:59:14
28.7,47,13:59:15
28.5,46.8,13:59:16
28.4,46.8,13:59:17
28.3,47.1,13:59:18
28.5,47,13:59:19
28.6,46,13:59:20
28.6,46,13:59:21
28.6,47.2,13:59:22
28.3,46.3,13:59:23
28.4,45.6,13:59:24
28.6,45.4,13:59:25
28.6,44.9,13:59:26
28.7,45.6,13:59:27
28.8,45.3,13:59:28
28.9,45.9,13:59:29
29.1,46,13:59:30
29.1,45.9,13:59:31
29.2,46.9,13:59:32
29.3,47.1,13:59:33
29.6,47.3,13:59:34
29.6,46.9,13:59:35
29.5,46.4,13:59:36
29.7,46.7,13:59:37
29.8,46.7,13:59:38
29.5,46,13:59:39
29.4,45.6,13:59:40
29.5,46.1,13:59:41
29.4,45.5,13:59:42
29.8,47.1,13:59:43
29.6,45.6,13:59:44
29.8,46.5,13:59:45
30,46.9,13:59:46
30,46.4,13:59:47
30,45.4,13:59:48
30,45.1,13:59:49
30.2,46.1,13:59:50
30.3,46,13:59:51
30.4,45,13:59:52
30.6,45.5,13:59:53
30.4,45.1,13:59:54
30,44.8,13:59:55
30.3,45.5,13:59:56
30.2,45.2,13:59:57
30.2,45.3,13:59:58
30.2,46.2,13:59:59
30.3,46.7,14:00:00
30.2,46.5,14:00:01
30.2,46.6,14:00:02
29.9,45.6,14:00:03
29.8,45.5,14:00:04
29.9,45.6,14:00:05
30.1,44.9,14:00:06
30.3,45.4,14:00:07
30.1,45.7,14:00:08
30.3,46.1,14:00:09
30.5,46.4,14:00:10
30.5,46.8,14:00:11
30.5,47.1,14:00:12
30.4,45.8,14:00:13
30.5,45.6,14:00:14
30.6,45.8,14:00:15
30.6,45.7,14:00:16
30.6,46.8,14:00:17
30.8,47.6,14:00:18
30.9,48.8,14:00:19
30.7,48.7,14:00:20
30.8,48.9,14:00:21
30.7,49,14:00:22
30.9,49.8,14:00:23
30.9,50.8,14:00:24
31.1,50.8,14:00:25
30.8,50.2,14:00:26
30.5,49.7,14:00:27
30,49.3,14:00:28
29.7,47.8,14:00:29
29.1,46.6,14:00:30
28.9,46.3,14:00:31
28.4,44.6,14:00:32
27.9,43.8,14:00:33
27.5,43,14:00:34
27.2,42.4,14:00:35
26.8,45.3,14:00:36
26.3,45,14:00:37
25.8,43.8,14:00:38
25.3,43.4,14:00:39
24.8,42.7,14:00:40
24.3,41.4,14:00:41
23.9,40.6,14:00:42
23.4,40,14:00:43
23,39.3,14:00:44
22.4,37.8,14:00:45
21.8,36.5,14:00:46
21.4,34.6,14:00:47
20.9,33.2,14:00:48
20.4,31.4,14:00:49
19.9,31.4,14:00:50
19.4,30,14:00:51
19.2,29.1,14:00:52
18.6,28.2,14:00:53
18.4,26.8,14:00:54
18.1,26.5,14:00:55
17.8,26.6,14:00:56
17.8,26.4,14:00:57
18.1,26.6,14:00:58
18.3,27.1,14:00:59
18.5,27.6,14:01:00
18.7,28.3,14:01:01
19.3,29,14:01:02
20.1,30.7,14:01:03
20.7,32.7,14:01:04
21.1,33.3,14:01:05
21.2,30.9,14:01:06
21.4,30.4,14:01:07
22,31.5,14:01:08
22.4,32.6,14:01:09
22.8,33.6,14:01:10
23,34.9,14:01:11
23.3,35.7,14:01:12
23.3,36.1,14:01:13
23.4,37.5,14:01:14
23.7,37.8,14:01:15
24,38.4,14:01:16
23.8,39.6,14:01:17
23.8,39.7,14:01:18
23.8,40,14:01:19
24,39.2,14:01:20
24.3,42.9,14:01:21
24.6,43.8,14:01:22
24.6,43.9,14:01:23
24.8,44.7,14:01:24
24.7,44.9,14:01:25
24.8,45.4,14:01:26
24.8,45.6,14:01:27
24.7,45.5,14:01:28
24.3,45.2,14:01:29
24.1,44.7,14:01:30
24,44.4,14:01:32
23.6,45.1,14:01:32
23,44,14:01:33
22.7,42.8,14:01:35
22.3,42.3,14:01:35
22.3,41.9,14:01:36
22.3,42.5,14:01:38
22.4,42.8,14:01:38
22.6,43.1,14:01:39
22.8,43.2,14:01:41
22.8,42.3,14:01:41
22.6,41.2,14:01:42
22.5,40.6,14:01:44
22.3,39.2,14:01:44
22.2,39,14:01:45
22,38.5,14:01:46
22.1,37.1,14:01:47
22,37,14:01:48
22.1,36.2,14:01:49
22,35.9,14:01:51
21.7,32.3,14:01:51
21.3,31.2,14:01:52
21.1,30.2,14:01:54
20.8,29.1,14:01:54
20.7,28.5,14:01:55
20.6,27.3,14:01:57
20.5,27,14:01:57
20.3,26.6,14:01:58
20.4,26.3,14:02:00
20.3,26.1,14:02:00
20.2,26.4,14:02:01
20.1,25.2,14:02:03
20,25.8,14:02:03
19.6,25.5,14:02:04
19.7,25.4,14:02:06
19.4,24.4,14:02:06
18.9,23.1,14:02:07
18.3,21.8,14:02:09
17.6,20,14:02:10
17,19.6,14:02:10
16.9,19.8,14:02:12
16.8,20.1,14:02:13
16.8,20.1,14:02:13
16.9,20.1,14:02:15
16.6,20,14:02:16
16.4,19.8,14:02:16
16.3,19.7,14:02:18
16.1,19.5,14:02:19
15.8,22.4,14:02:19
15.4,22.4,14:02:20
15.1,22.6,14:02:22
14.7,22.4,14:02:22
14.4,22.3,14:02:23
14.2,23.3,14:02:25
14.3,23.8,14:02:25
14.2,25,14:02:26
14.5,33.3,14:02:28
14.3,34.7,14:02:28
13.9,34.5,14:02:29
13.8,34.4,14:02:31
13.4,33.5,14:02:31
13.1,33.8,14:02:32
12.9,32.6,14:02:34
12.7,32.5,14:02:35
12.5,35.2,14:02:35
12.2,37.2,14:02:37
12,38.6,14:02:38
11.8,38.4,14:02:38
11.6,40.5,14:02:40
11.4,39.4,14:02:41
11.1,38.9,14:02:41
10.7,39.5,14:02:43
10.5,40.7,14:02:44
10.4,41.1,14:02:44
10.2,41.2,14:02:46
10.1,41.3,14:02:47
9.9,41.1,14:02:47
10,43,14:02:49
10,40.6,14:02:50
10.2,41.8,14:02:50
10.2,42.3,14:02:52
10.2,42.5,14:02:53
10.2,42.6,14:02:53
10.1,42.1,14:02:55
9.9,41.4,14:02:56
9.7,40.1,14:02:57
9.2,31.7,14:02:58
9.2,30.8,14:02:59
9.2,30.7,14:03:00
9.2,32.5,14:03:00
9.2,33.1,14:03:02
9.3,32.9,14:03:03
9.4,33.1,14:03:03
9.4,33.5,14:03:05
9.3,31.1,14:03:06
9.4,29.3,14:03:06
9.3,27.8,14:03:08
9.3,28.4,14:03:09
9.3,26.2,14:03:09
9.4,27.9,14:03:11
9.4,28.7,14:03:12
9.5,29.1,14:03:12
9.5,28.3,14:03:14
9.3,29.2,14:03:15
9.3,30.3,14:03:15
9.3,30,14:03:17
9.4,31.1,14:03:18
9.4,29.3,14:03:18
9.1,29.4,14:03:20
8.9,28.9,14:03:21
8.9,28.7,14:03:22
8.9,28.5,14:03:23
8.8,28.1,14:03:24
8.8,27.5,14:03:25
8.7,27.9,14:03:26
8.7,30.1,14:03:27
8.5,30.1,14:03:28
8.4,29.4,14:03:29
8.4,29.5,14:03:30
8.3,27.5,14:03:31
8.4,27.6,14:03:32
8.2,27.2,14:03:33
8.2,27.1,14:03:34
8.2,26.4,14:03:35
8.1,25.8,14:03:36
8.1,25.7,14:03:37
8,26.4,14:03:38
8.1,26.8,14:03:39
8,27.2,14:03:40
8,25.9,14:03:41
7.8,25.3,14:03:42
7.8,23.7,14:03:43
7.7,23,14:03:44
7.6,22.2,14:03:45
7.4,20.7,14:03:46
7.5,20.9,14:03:47
7.4,20.7,14:03:48
7.2,20.5,14:03:49
7.2,19.5,14:03:50
7.3,18.8,14:03:51
7.2,18.9,14:03:52
7.2,20,14:03:53
7.3,20.1,14:03:54
7.2,19.7,14:03:55
7.2,19.3,14:03:56
7.2,17.5,14:03:57
7.1,16.9,14:03:58
7.1,16.9,14:03:59
7.1,16.9,14:04:00
7,17.2,14:04:01
6.9,17.5,14:04:02
6.9,17.6,14:04:03
6.9,17.6,14:04:04
6.8,17.4,14:04:05
6.7,17.3,14:04:06
6.6,17.5,14:04:07
6.7,16.7,14:04:08
6.5,15.4,14:04:09
6.5,15.1,14:04:10
6.3,15.5,14:04:11
6.3,15.1,14:04:12
6.2,15.1,14:04:13
6.2,16,14:04:14
6.2,15,14:04:15
6.2,15.7,14:04:16
6.2,15.6,14:04:17
6,14.7,14:04:18
6.1,14.8,14:04:19
6.1,14.8,14:04:20
5.9,14.4,14:04:21
5.8,13.7,14:04:22
5.7,12.4,14:04:23
5.7,12.5,14:04:24
5.7,12.4,14:04:25
5.6,12.6,14:04:26
5.6,12.3,14:04:27
5.6,12.4,14:04:28
5.5,13.1,14:04:29
5.5,13,14:04:30
5.5,13,14:04:31
5.5,11.9,14:04:32
5.4,11.8,14:04:33
5.3,11.6,14:04:34
5.3,11.5,14:04:35
5.2,11.5,14:04:36
5.3,11.7,14:04:37
5.1,11.4,14:04:38
5.1,11.5,14:04:39
5.1,11.7,14:04:40
5.1,11.6,14:04:41
5.1,11.3,14:04:42
5,11.1,14:04:43
4.9,11,14:04:44
4.9,11,14:04:45
4.9,10.2,14:04:46
4.9,10.1,14:04:47
4.9,10.3,14:04:48
4.8,10.3,14:04:49
4.8,10.3,14:04:50
4.8,10.3,14:04:51
4.8,10,14:04:52
4.8,10.2,14:04:53
4.8,10.1,14:04:54
4.8,10.1,14:04:55
4.8,9.8,14:04:56
4.7,9.5,14:04:57
4.8,10,14:04:58
4.8,9.3,14:04:59
4.7,9.4,14:05:00
4.6,9,14:05:01
4.6,9.3,14:05:02
4.6,9.1,14:05:03
4.7,9.9,14:05:04
4.7,9.9,14:05:05
4.7,9.9,14:05:06
4.6,9.1,14:05:07
4.6,9.1,14:05:08
4.5,9,14:05:09
4.5,8.2,14:05:10
4.5,7.5,14:05:11
4.4,7.4,14:05:12
4.5,7.5,14:05:13
4.4,6.6,14:05:14
4.4,6.6,14:05:15
4.5,6.7,14:05:16
4.4,6.6,14:05:17
4.4,6.5,14:05:18
4.4,7.2,14:05:19
4.3,7.3,14:05:20
4.3,8.1,14:05:21
4.3,8.1,14:05:22
4.2,7.9,14:05:23
4.3,7.9,14:05:24
4.4,8.5,14:05:25
4.4,8.8,14:05:26
4.4,9.1,14:05:27
4.3,8.6,14:05:28
4.3,8.5,14:05:29
4.3,8.4,14:05:30
4.3,8.8,14:05:31
4.3,8.8,14:05:32
4.3,8.8,14:05:33
4.2,8,14:05:34
4.2,7.9,14:05:35
4.3,7.9,14:05:36
4.3,8.3,14:05:37
4.4,8.9,14:05:38
4.4,9,14:05:39
4.6,9.2,14:05:40
4.5,9.2,14:05:41
4.5,9.2,14:05:42
4.5,9.1,14:05:43
4.6,9.3,14:05:44
4.7,9.8,14:05:45
4.7,9.7,14:05:46
4.6,9.6,14:05:47
4.7,9.7,14:05:48
4.7,8.9,14:05:49
4.7,8.7,14:05:50
4.7,7.8,14:05:51
4.8,7.9,14:05:52
4.9,7.9,14:05:53
4.8,7.9,14:05:54
4.7,7.5,14:05:55
4.7,7.3,14:05:56
4.7,7.5,14:05:57
4.7,8.9,14:05:58
4.7,8.8,14:05:59
4.7,8.9,14:06:00
4.6,8.5,14:06:01
4.6,8.2,14:06:02
4.7,8.4,14:06:03
4.7,8.4,14:06:04
4.7,8.9,14:06:05
4.6,9.3,14:06:06
4.6,8.9,14:06:07
4.6,9.1,14:06:08
4.6,9,14:06:09
4.4,8.8,14:06:10
4.4,8.7,14:06:11
4.4,8.7,14:06:12
4.4,8.6,14:06:13
4.3,9.4,14:06:14
4.2,9.1,14:06:15
4.2,9.1,14:06:16
4.1,9.2,14:06:17
4,9,14:06:18
4,8.9,14:06:19
4,9.1,14:06:20
4,9.2,14:06:21
4,10.4,14:06:22
3.9,10.3,14:06:23
3.9,10.3,14:06:24
3.9,10.3,14:06:25
3.9,11.2,14:06:26
3.8,10.8,14:06:27
3.8,9.3,14:06:28
3.7,9.4,14:06:29
3.7,9.3,14:06:30
3.7,9.2,14:06:31
3.8,9.3,14:06:32
3.8,9.1,14:06:33
3.7,9.9,14:06:34
3.7,9.6,14:06:35
3.7,9.2,14:06:36
3.8,9.4,14:06:37
3.6,8.8,14:06:38
3.6,8.8,14:06:39
3.7,8.9,14:06:40
3.7,8.9,14:06:41
3.6,9,14:06:42
3.6,9,14:06:43
3.6,8,14:06:44
3.6,7.8,14:06:45
3.6,7.8,14:06:46
3.6,7.7,14:06:47
3.7,7.9,14:06:48
3.7,7.9,14:06:49
3.6,7.6,14:06:50
3.6,7.6,14:06:51
3.5,6.6,14:06:52
3.5,6.7,14:06:53
3.5,6.6,14:06:54
3.5,6.4,14:06:55
3.5,5.3,14:06:56
3.5,5.4,14:06:57
3.6,5.5,14:06:58
3.6,5.4,14:06:59
3.6,5.4,14:07:00
3.5,5.4,14:07:01
3.4,5.3,14:07:02
3.3,5.1,14:07:03
3.3,5.1,14:07:04
3.3,5,14:07:05
3.3,5.3,14:07:06
3.2,4.9,14:07:07
3.2,5,14:07:08
3.3,5.1,14:07:09
3.2,5.1,14:07:10
3.3,5.2,14:07:11
3.3,5.1,14:07:12
3.3,5.2,14:07:13
3.2,5.4,14:07:14
3.2,5.7,14:07:15
3.2,5.5,14:07:16
3.2,5.5,14:07:17
3.1,5.4,14:07:18
3.2,5.7,14:07:19
3.1,5.7,14:07:20
3.2,6.3,14:07:21
3.1,6,14:07:22
3.1,6.1,14:07:23
3.1,6.1,14:07:24
3,6.2,14:07:25
3,6.1,14:07:26
3,6,14:07:27
2.9,5.8,14:07:28
3,7.6,14:07:29
3,7.6,14:07:30
3.1,7.6,14:07:31
3,7.6,14:07:32
3.1,7.6,14:07:33
3.1,6.7,14:07:34
3,6.6,14:07:35
3,6.4,14:07:36
3.1,6.5,14:07:37
3.1,6.4,14:07:38
3,6.2,14:07:39
3,6.1,14:07:40
3,6.1,14:07:41
3,7,14:07:42
3,7.1,14:07:43
3.1,6.8,14:07:44
3.1,6.7,14:07:45
3.1,6.7,14:07:46
3.1,6.8,14:07:47
3,8.1,14:07:48
3,7.9,14:07:49
3,8,14:07:50
3,7.3,14:07:51
3,7.7,14:07:52
3.1,8.7,14:07:53
3.2,8.9,14:07:54
3.3,8.9,14:07:55
3.3,9.2,14:07:56
3.3,9.5,14:07:57
3.5,9.8,14:07:58
3.4,8.1,14:07:59
3.4,8.4,14:08:00
3.4,8.4,14:08:01
3.4,8.4,14:08:02
3.3,8.4,14:08:03
3.4,8.7,14:08:04
3.4,8.8,14:08:05
3.4,9,14:08:06
3.3,8.9,14:08:07
3.3,9.1,14:08:08
3.4,9.2,14:08:09
3.4,9.3,14:08:10
3.4,10,14:08:11
3.4,9.1,14:08:12
3.4,9,14:08:13
3.3,9,14:08:14
3.3,9,14:08:15
3.3,9,14:08:16
3.3,8.9,14:08:17
3.3,7.6,14:08:18
3.3,7.5,14:08:19
3.5,7.9,14:08:20
3.5,8.2,14:08:21
3.5,7.8,14:08:22
3.4,6.6,14:08:23
3.4,6.5,14:08:24
3.4,6.7,14:08:25
3.4,6.6,14:08:26
3.4,6.3,14:08:27
3.3,6,14:08:28
3.2,6,14:08:29
3.2,5.8,14:08:30
3.2,5.8,14:08:31
3.2,5.8,14:08:32
3.2,5.8,14:08:33
3.2,5.5,14:08:34
3.2,5.3,14:08:35
3.2,5.3,14:08:36
3.3,5.3,14:08:37
3.4,5.9,14:08:38
3.4,6.3,14:08:39
3.4,6.2,14:08:40
3.4,5.5,14:08:41
3.5,5.5,14:08:42
3.6,5.7,14:08:43
3.6,5.7,14:08:44
3.7,6.9,14:08:45
3.7,6.8,14:08:46
3.7,6.8,14:08:47
3.7,6.8,14:08:48
3.7,6.8,14:08:49
3.6,6.8,14:08:50
3.7,6.5,14:08:51
3.6,6.5,14:08:52
3.6,6.4,14:08:53
3.6,6.5,14:08:54
3.6,6.3,14:08:55
3.6,6,14:08:56
3.7,6.3,14:08:57
3.7,6.5,14:08:58
3.9,6.7,14:08:59
3.8,7,14:09:00
3.9,7.2,14:09:01
3.8,7.1,14:09:02
3.9,7.3,14:09:03
4,7.4,14:09:04
4,7.4,14:09:05
4,7.4,14:09:06
3.9,7.3,14:09:07
3.9,6.8,14:09:08
3.9,6.3,14:09:09
3.9,7.3,14:09:10
3.9,7.9,14:09:11
3.8,7.8,14:09:12
3.8,8.1,14:09:13
3.9,8.2,14:09:14
3.8,7.2,14:09:15
3.7,7.7,14:09:16
3.9,7.9,14:09:17
3.8,8.1,14:09:18
3.9,8.2,14:09:19
3.9,8,14:09:20
3.8,7.9,14:09:21
3.9,8,14:09:22
3.9,8.1,14:09:23
3.9,8.4,14:09:24
4,8.7,14:09:25
4,8.8,14:09:26
4,8.6,14:09:27
4,8.5,14:09:28
3.9,8.6,14:09:29
3.9,8.2,14:09:30
4,8.3,14:09:31
4,8.4,14:09:32
3.9,8.3,14:09:33
3.9,10,14:09:34
3.9,10.1,14:09:35
3.8,10.1,14:09:36
3.8,10.1,14:09:37
3.7,9.7,14:09:38
3.7,9.8,14:09:39
3.7,9,14:09:40
3.7,8.5,14:09:41
3.7,8.5,14:09:42
3.6,7.9,14:09:43
3.6,7.8,14:09:44
3.6,7.7,14:09:45
3.7,7.3,14:09:46
3.6,7.2,14:09:47
3.6,7.2,14:09:48
3.6,7.3,14:09:49
3.7,7.4,14:09:50
3.6,7.3,14:09:51
3.7,7.7,14:09:52
3.7,8.7,14:09:53
3.6,8.3,14:09:54
3.6,8.6,14:09:55
3.6,8.7,14:09:56
3.6,8.8,14:09:58
3.6,8.9,14:09:58
3.7,8.9,14:09:59
3.7,8.8,14:10:00
3.6,8.6,14:10:01
3.6,8.6,14:10:02
3.6,8.7,14:10:03
3.5,6.8,14:10:04
3.6,6.9,14:10:05
3.7,7,14:10:06
3.8,7.2,14:10:07
3.9,7.4,14:10:08
4.1,7.6,14:10:09
4.2,7.6,14:10:10
4.1,7.6,14:10:11
4.1,7.6,14:10:12
4.1,7.5,14:10:13
4.1,7.6,14:10:14
4.2,8.4,14:10:15
4.1,8.6,14:10:16
4.3,8.7,14:10:17
4.2,8.6,14:10:18
4.3,8.6,14:10:19
4.3,8.6,14:10:20
4.3,8.7,14:10:21
4.3,9.2,14:10:23
4.3,9.2,14:10:23
4.6,10.7,14:10:24
4.5,10.8,14:10:26
4.6,10.7,14:10:26
4.9,11.4,14:10:27
4.9,11.8,14:10:29
4.8,11.6,14:10:29
4.9,11.7,14:10:30
4.9,11.8,14:10:32
5,11.9,14:10:32
4.9,11.7,14:10:33
5,11.9,14:10:35
5,12,14:10:35
5,12,14:10:36
4.9,11.9,14:10:38
4.9,12.7,14:10:38
4.8,12.6,14:10:39
4.7,12.4,14:10:41
4.7,12.9,14:10:41
4.8,13.9,14:10:42
4.9,14.2,14:10:44
4.8,14.2,14:10:44
4.8,13.4,14:10:45
4.9,13.4,14:10:46
4.8,13.5,14:10:48
4.7,13.5,14:10:48
4.7,13.3,14:10:49
4.6,13.4,14:10:51
4.7,13.5,14:10:51
4.7,12.4,14:10:52
4.6,11.4,14:10:54
4.5,10.3,14:10:54
4.4,10,14:10:55
4.3,10.1,14:10:57
4,9.5,14:10:57
4.1,9.7,14:10:58
4.2,9.8,14:11:00
4.1,9.7,14:11:00
4.1,9.6,14:11:01
4,9.6,14:11:03
4.2,9.7,14:11:03
4.2,9.6,14:11:04
4.1,9.3,14:11:06
4.1,9.7,14:11:06
4.2,10.2,14:11:07
4.1,9.1,14:11:09
4.1,9.3,14:11:09
4.1,9.4,14:11:10
4.1,8.8,14:11:12
4.1,7.8,14:11:13
4.1,7.8,14:11:13
4.1,8.1,14:11:15
4.2,8.1,14:11:16
4.1,8.1,14:11:16
4.1,7.9,14:11:18
4.1,8,14:11:19
4,8,14:11:19
4,7.7,14:11:21
4,8.1,14:11:22
4.1,8.5,14:11:22
4.1,8.5,14:11:24
4.1,8.2,14:11:25
4,8.1,14:11:25
4.1,8.1,14:11:26
4,7.8,14:11:28
4,7.4,14:11:28
4,7.8,14:11:29
4,7.8,14:11:31
4.1,7.9,14:11:31
4.1,7.9,14:11:32
3.9,7.7,14:11:34
3.8,7.7,14:11:35
3.9,9,14:11:35
3.9,9,14:11:37
3.8,8.5,14:11:38
3.8,8.5,14:11:38
3.9,8.7,14:11:40
3.9,8.6,14:11:41
3.9,8.6,14:11:41
3.9,9.4,14:11:43
3.9,9.4,14:11:44
3.9,9.1,14:11:44
3.7,9.3,14:11:46
3.8,9.7,14:11:47
3.8,9.6,14:11:47
3.8,9.6,14:11:49
3.8,10.1,14:11:50
3.8,11.1,14:11:50
3.8,10.6,14:11:52
3.8,11.8,14:11:53
3.7,11.9,14:11:54
3.7,13.2,14:11:55
3.8,13.4,14:11:56
3.8,13.3,14:11:57
3.9,13.8,14:11:58
3.8,13.5,14:11:59
3.7,12.9,14:12:00
3.8,13.1,14:12:01
3.7,13,14:12:02
3.7,13.1,14:12:03
3.7,13.3,14:12:04
3.8,13.4,14:12:05
3.7,12.4,14:12:06
3.8,12.9,14:12:06
3.8,13.3,14:12:08
3.9,14.3,14:12:09
3.7,13.9,14:12:09
3.7,14.1,14:12:11
3.8,14.6,14:12:12
3.8,13.9,14:12:12
3.8,13.6,14:12:14
3.8,13.6,14:12:15
3.8,13.3,14:12:15
3.7,12.7,14:12:17
3.8,12.9,14:12:18
3.8,13.1,14:12:19
3.9,12.6,14:12:20
3.9,11.7,14:12:21
3.8,11.7,14:12:22
3.8,10.3,14:12:23
3.8,10.3,14:12:24
3.8,9.8,14:12:25
3.8,9.7,14:12:26
3.8,9.6,14:12:27
3.7,9,14:12:28
3.7,9.1,14:12:29
3.7,9.2,14:12:30
3.7,9.1,14:12:31
3.8,9.4,14:12:32
3.9,9.6,14:12:33
3.9,9.5,14:12:34
3.8,9.3,14:12:35
3.9,9.1,14:12:36
3.8,8.3,14:12:37
3.8,7.8,14:12:38
3.7,6.8,14:12:39
3.7,6.9,14:12:40
3.8,7.2,14:12:41
3.7,7,14:12:42
3.8,7,14:12:43
3.7,6.9,14:12:44
3.7,7,14:12:45
3.7,7.4,14:12:46
3.7,7.4,14:12:47
3.7,7.3,14:12:48
3.6,7.4,14:12:49
3.6,7.3,14:12:50
3.6,7.6,14:12:51
3.7,7.6,14:12:52
3.6,7.5,14:12:53
3.7,7.5,14:12:54
3.6,7,14:12:55
3.5,6.7,14:12:56
3.4,6.6,14:12:57
3.5,7,14:12:58
3.5,7,14:12:59
3.5,7.4,14:13:00
3.5,7.6,14:13:01
3.5,7.3,14:13:02
3.4,7.3,14:13:03
3.5,7.2,14:13:04
3.5,7.6,14:13:05
3.4,7.6,14:13:06
3.4,7.6,14:13:07
3.4,7.6,14:13:08
3.4,7.6,14:13:09
3.4,7.8,14:13:10
3.4,7.4,14:13:11
3.3,7,14:13:12
3.3,7,14:13:13
3.3,7.3,14:13:14
3.5,7.7,14:13:15
3.5,7.4,14:13:16
3.6,7.4,14:13:17
3.5,7.4,14:13:18
3.6,7.2,14:13:19
3.6,7.3,14:13:20
3.6,7,14:13:21
3.5,7.7,14:13:22
3.5,7.6,14:13:23
3.5,7.6,14:13:24
3.5,8,14:13:25
3.6,8.1,14:13:26
3.7,8.2,14:13:27
3.5,7.7,14:13:28
3.5,7.6,14:13:29
3.5,7.1,14:13:30
3.5,6.9,14:13:31
3.4,6.8,14:13:32
3.4,6.5,14:13:33
3.3,6.5,14:13:34
3.3,6.2,14:13:35
3.3,6.2,14:13:36
3.3,6.3,14:13:37
3.3,6.4,14:13:38
3.3,6.8,14:13:39
3.3,6.6,14:13:40
